varname,LABEL,file,MEMNAME,picsure_type
UNDSTD,Patient had difficulty understanding,ext1_fm42.csv,FM42,categorical
RAND_ID,Randomized ID,ext1_fm43.csv,FM43,categorical
AV,Annual Visit,ext1_fm43.csv,FM43,categorical
PULSE,Pulse (beats/minute),ext1_fm43.csv,FM43,continuous
SBP,SBP,ext1_fm43.csv,FM43,continuous
DBP,DBP,ext1_fm43.csv,FM43,continuous
RESPRATE,Respiratory rate,ext1_fm43.csv,FM43,continuous
WEIGHT,Weight (kg),ext1_fm43.csv,FM43,continuous
LYMP_CER,Cervical lymphandenopathy,ext1_fm43.csv,FM43,categorical
LYMP_ANC,Axillary lymphandenopathy,ext1_fm43.csv,FM43,categorical
LYMP_GRN,Groin lymphandenopathy,ext1_fm43.csv,FM43,categorical
LYMP_OTH,Other lymphandenopathy,ext1_fm43.csv,FM43,categorical
LUNGCLR,Lung fields clear,ext1_fm43.csv,FM43,categorical
SINUS,Sinus rhythm,ext1_fm43.csv,FM43,categorical
S3GALLOP,S3 gallop,ext1_fm43.csv,FM43,categorical
MURMURS,Murmurs,ext1_fm43.csv,FM43,categorical
MURMTYPE,Murmur type,ext1_fm43.csv,FM43,categorical
LIVER,Liver span(cm),ext1_fm43.csv,FM43,continuous
LIV_RUQ,RUQ liver tenderness,ext1_fm43.csv,FM43,categorical
LIV_RLQ,RLQ liver tenderness,ext1_fm43.csv,FM43,categorical
LIV_LUQ,LUQ liver tenderness,ext1_fm43.csv,FM43,categorical
LIV_LLQ,LLQ liver tenderness,ext1_fm43.csv,FM43,categorical
CHR_TO,Chronic transfusion,ext1_fm43.csv,FM43,categorical
IMMUNO,Immunosuppression,ext1_fm43.csv,FM43,categorical
INFECT,Serious infection,ext1_fm43.csv,FM43,categorical
CHST_HX,Chest syndrome,ext1_fm43.csv,FM43,categorical
STRK_HX,Stroke,ext1_fm43.csv,FM43,categorical
CHF_HX,Chronic heart failure,ext1_fm43.csv,FM43,categorical
CPF_HX,Chronic pulmonary failure,ext1_fm43.csv,FM43,categorical
CHOL_HX,Cholecystectomy,ext1_fm43.csv,FM43,categorical
SKINULCR,Skin/leg ulcers,ext1_fm43.csv,FM43,categorical
SKIN_HX,Skin rash,ext1_fm43.csv,FM43,categorical
OTH_HX,Other skin abnormality,ext1_fm43.csv,FM43,categorical
NAIL_HX,Nail abnormality,ext1_fm43.csv,FM43,categorical
HRLOS_HX,Hair loss,ext1_fm43.csv,FM43,categorical
GIDIS_HX,Serious GI disturbance,ext1_fm43.csv,FM43,categorical
BLEED_HX,Bleeding tendency,ext1_fm43.csv,FM43,categorical
HEMAT_HX,Hematuria,ext1_fm43.csv,FM43,categorical
PRIAP_HX,Priapism,ext1_fm43.csv,FM43,categorical
IMPOT_HX,Impotence,ext1_fm43.csv,FM43,categorical
SCLERAL,Scleral icterus,ext1_fm43.csv,FM43,categorical
APLAS_HX,Aplastic anemia,ext1_fm43.csv,FM43,categorical
CALEU_HX,Ever had cancer or luekemia,ext1_fm43.csv,FM43,categorical
FAMCA_HX,Family history of cancer or luekemia,ext1_fm43.csv,FM43,categorical
TOBACCO,Regular tobacco user,ext1_fm43.csv,FM43,categorical
PIPES,Pipes,ext1_fm43.csv,FM43,categorical
CIGARS,Cigars,ext1_fm43.csv,FM43,categorical
CIGRTS,Cigarettes,ext1_fm43.csv,FM43,categorical
CHEWTOB,Smokeless tobacco,ext1_fm43.csv,FM43,categorical
TOB_AGE,How old when began tobacco,ext1_fm43.csv,FM43,continuous
PACK_YRS,Pack-years (cigarettes),ext1_fm43.csv,FM43,continuous
ALC_CUR,Current use of alcohol,ext1_fm43.csv,FM43,categorical
ALC_HIGH,Highest use of alcohol,ext1_fm43.csv,FM43,categorical
ALC_YRS,Total years of alcohol use,ext1_fm43.csv,FM43,categorical
CAEXPRSK,Exposure to mutagenic agents,ext1_fm43.csv,FM43,categorical
RADEXP,Exposure to radiation other than diagnos,ext1_fm43.csv,FM43,categorical
HEPAT_HX,History of hepatitis,ext1_fm43.csv,FM43,categorical
GRAVID,Pregnancies since last visit,ext1_fm43.csv,FM43,continuous
CUR_PREG,Currently pregnant,ext1_fm43.csv,FM43,categorical
F43_PGS,Total pages attached,ext1_fm43.csv,FM43,continuous
AVAS_HX,AVAS_HX,ext1_fm43.csv,FM43,categorical
P4_MOYR,Pregnancy 4 started,ext1_fm43.csv,FM43,continuous
RAND_ID,Randomized ID,ext1_fm44.csv,FM44,categorical
HUTYP85,Type of Therapy month 85,ext1_fm44.csv,FM44,continuous
HUDOS85,Avg daily dose (mg) month 85,ext1_fm44.csv,FM44,continuous
HUCOM85,Overall compliance month 85,ext1_fm44.csv,FM44,continuous
HUTYP86,Type of Therapy month 86,ext1_fm44.csv,FM44,continuous
HUDOS86,Avg daily dose (mg) month 86,ext1_fm44.csv,FM44,continuous
HUCOM86,Overall compliance month 86,ext1_fm44.csv,FM44,continuous
HUTYP87,Type of Therapy month 87,ext1_fm44.csv,FM44,continuous
HUDOS87,Avg daily dose (mg) month 87,ext1_fm44.csv,FM44,continuous
HUCOM87,Overall compliance month 87,ext1_fm44.csv,FM44,continuous
HUTYP88,Type of Therapy month 88,ext1_fm44.csv,FM44,continuous
HUDOS88,Avg daily dose (mg) month 88,ext1_fm44.csv,FM44,continuous
HUCOM88,Overall compliance month 88,ext1_fm44.csv,FM44,continuous
HUTYP89,Type of Therapy month 89,ext1_fm44.csv,FM44,continuous
HUDOS89,Avg daily dose (mg) month 89,ext1_fm44.csv,FM44,continuous
HUCOM89,Overall compliance month 89,ext1_fm44.csv,FM44,continuous
HUTYP90,Type of Therapy month 90,ext1_fm44.csv,FM44,continuous
HUDOS90,Avg daily dose (mg) month 90,ext1_fm44.csv,FM44,continuous
HUCOM90,Overall compliance month 90,ext1_fm44.csv,FM44,continuous
HUTYP91,Type of Therapy month 91,ext1_fm44.csv,FM44,continuous
HUDOS91,Avg daily dose (mg) month 91,ext1_fm44.csv,FM44,continuous
HUCOM91,Overall compliance month 91,ext1_fm44.csv,FM44,continuous
HUTYP92,Type of Therapy month 92,ext1_fm44.csv,FM44,continuous
HUDOS92,Avg daily dose (mg) month 92,ext1_fm44.csv,FM44,continuous
HUCOM92,Overall compliance month 92,ext1_fm44.csv,FM44,continuous
HUTYP93,Type of Therapy month 93,ext1_fm44.csv,FM44,continuous
HUDOS93,Avg daily dose (mg) month 93,ext1_fm44.csv,FM44,continuous
HUCOM93,Overall compliance month 93,ext1_fm44.csv,FM44,continuous
HUTYP94,Type of Therapy month 94,ext1_fm44.csv,FM44,continuous
HUDOS94,Avg daily dose (mg) month 94,ext1_fm44.csv,FM44,continuous
HUCOM94,Overall compliance month 94,ext1_fm44.csv,FM44,continuous
HUTYP95,Type of Therapy month 95,ext1_fm44.csv,FM44,continuous
HUDOS95,Avg daily dose (mg) month 95,ext1_fm44.csv,FM44,continuous
HUCOM95,Overall compliance month 95,ext1_fm44.csv,FM44,continuous
HUTYP96,Type of Therapy month 96,ext1_fm44.csv,FM44,continuous
HUDOS96,Avg daily dose (mg) month 96,ext1_fm44.csv,FM44,continuous
HUCOM96,Overall compliance month 96,ext1_fm44.csv,FM44,continuous
HUTYP97,Type of Therapy month 97,ext1_fm44.csv,FM44,continuous
HUDOS97,Avg daily dose (mg) month 97,ext1_fm44.csv,FM44,continuous
HUCOM97,Overall compliance month 97,ext1_fm44.csv,FM44,continuous
HUTYP98,Type of Therapy month 98,ext1_fm44.csv,FM44,continuous
HUDOS98,Avg daily dose (mg) month 98,ext1_fm44.csv,FM44,continuous
HUCOM98,Overall compliance month 98,ext1_fm44.csv,FM44,continuous
HUTYP99,Type of Therapy month 99,ext1_fm44.csv,FM44,continuous
HUDOS99,Avg daily dose (mg) month 99,ext1_fm44.csv,FM44,continuous
HUCOM99,Overall compliance month 99,ext1_fm44.csv,FM44,continuous
HUTYP100,Type of Therapy month 100,ext1_fm44.csv,FM44,continuous
HUDOS100,Avg daily dose (mg) month 100,ext1_fm44.csv,FM44,continuous
HUCOM100,Overall compliance month 100,ext1_fm44.csv,FM44,continuous
HUTYP101,Type of Therapy month 101,ext1_fm44.csv,FM44,continuous
HUDOS101,Avg daily dose (mg) month 101,ext1_fm44.csv,FM44,continuous
HUCOM101,Overall compliance month 101,ext1_fm44.csv,FM44,continuous
HUTYP102,Type of Therapy month 102,ext1_fm44.csv,FM44,continuous
HUDOS102,Avg daily dose (mg) month 102,ext1_fm44.csv,FM44,continuous
HUCOM102,Overall compliance month 102,ext1_fm44.csv,FM44,continuous
HUTYP103,Type of Therapy month 103,ext1_fm44.csv,FM44,continuous
HUDOS103,Avg daily dose (mg) month 103,ext1_fm44.csv,FM44,continuous
HUCOM103,Overall compliance month 103,ext1_fm44.csv,FM44,continuous
HUTYP104,Type of Therapy month 104,ext1_fm44.csv,FM44,continuous
HUDOS104,Avg daily dose (mg) month 104,ext1_fm44.csv,FM44,continuous
HUCOM104,Overall compliance month 104,ext1_fm44.csv,FM44,continuous
HUTYP105,Type of Therapy month 105,ext1_fm44.csv,FM44,continuous
HUDOS105,Avg daily dose (mg) month 105,ext1_fm44.csv,FM44,continuous
HUCOM105,Overall compliance month 105,ext1_fm44.csv,FM44,continuous
HUTYP106,Type of Therapy month 106,ext1_fm44.csv,FM44,continuous
HUDOS106,Avg daily dose (mg) month 106,ext1_fm44.csv,FM44,continuous
HUCOM106,Overall compliance month 106,ext1_fm44.csv,FM44,continuous
HUTYP107,Type of Therapy month 107,ext1_fm44.csv,FM44,continuous
HUDOS107,Avg daily dose (mg) month 107,ext1_fm44.csv,FM44,continuous
HUCOM107,Overall compliance month 107,ext1_fm44.csv,FM44,continuous
HUTYP108,Type of Therapy month 108,ext1_fm44.csv,FM44,continuous
HUDOS108,Avg daily dose (mg) month 108,ext1_fm44.csv,FM44,continuous
HUCOM108,Overall compliance month 108,ext1_fm44.csv,FM44,continuous
HUTYP109,Type of Therapy month 109,ext1_fm44.csv,FM44,continuous
HUDOS109,Avg daily dose (mg) month 109,ext1_fm44.csv,FM44,continuous
HUCOM109,Overall compliance month 109,ext1_fm44.csv,FM44,continuous
HUTYP110,Type of Therapy month 110,ext1_fm44.csv,FM44,continuous
HUDOS110,Avg daily dose (mg) month 110,ext1_fm44.csv,FM44,continuous
HUCOM110,Overall compliance month 110,ext1_fm44.csv,FM44,continuous
HUTYP111,Type of Therapy month 111,ext1_fm44.csv,FM44,continuous
HUDOS111,Avg daily dose (mg) month 111,ext1_fm44.csv,FM44,continuous
HUCOM111,Overall compliance month 111,ext1_fm44.csv,FM44,continuous
HUTYP112,Type of Therapy month 112,ext1_fm44.csv,FM44,continuous
HUDOS112,Avg daily dose (mg) month 112,ext1_fm44.csv,FM44,continuous
HUCOM112,Overall compliance month 112,ext1_fm44.csv,FM44,continuous
HUTYP113,Type of Therapy month 113,ext1_fm44.csv,FM44,continuous
HUDOS113,Avg daily dose (mg) month 113,ext1_fm44.csv,FM44,continuous
HUCOM113,Overall compliance month 113,ext1_fm44.csv,FM44,continuous
HUTYP114,Type of Therapy month 114,ext1_fm44.csv,FM44,continuous
HUDOS114,Avg daily dose (mg) month 114,ext1_fm44.csv,FM44,continuous
HUCOM114,Overall compliance month 114,ext1_fm44.csv,FM44,continuous
HUTYP115,Type of Therapy month 115,ext1_fm44.csv,FM44,continuous
HUDOS115,Avg daily dose (mg) month 115,ext1_fm44.csv,FM44,continuous
HUCOM115,Overall compliance month 115,ext1_fm44.csv,FM44,continuous
HUTYP116,Type of Therapy month 116,ext1_fm44.csv,FM44,continuous
HUDOS116,Avg daily dose (mg) month 116,ext1_fm44.csv,FM44,continuous
HUCOM116,Overall compliance month 116,ext1_fm44.csv,FM44,continuous
HUTYP117,Type of Therapy month 117,ext1_fm44.csv,FM44,continuous
HUDOS117,Avg daily dose (mg) month 117,ext1_fm44.csv,FM44,continuous
HUCOM117,Overall compliance month 117,ext1_fm44.csv,FM44,continuous
HUTYP118,Type of Therapy month 118,ext1_fm44.csv,FM44,continuous
HUDOS118,Avg daily dose (mg) month 118,ext1_fm44.csv,FM44,continuous
HUCOM118,Overall compliance month 118,ext1_fm44.csv,FM44,continuous
HUTYP119,Type of Therapy month 119,ext1_fm44.csv,FM44,continuous
HUDOS119,Avg daily dose (mg) month 119,ext1_fm44.csv,FM44,continuous
HUCOM119,Overall compliance month 119,ext1_fm44.csv,FM44,continuous
HUTYP120,Type of Therapy month 120,ext1_fm44.csv,FM44,continuous
HUDOS120,Avg daily dose (mg) month 120,ext1_fm44.csv,FM44,continuous
HUCOM120,Overall compliance month 120,ext1_fm44.csv,FM44,continuous
HUTYP121,Type of Therapy month 121,ext1_fm44.csv,FM44,continuous
HUDOS121,Avg daily dose (mg) month 121,ext1_fm44.csv,FM44,continuous
HUCOM121,Overall compliance month 121,ext1_fm44.csv,FM44,continuous
HUTYP122,Type of Therapy month 122,ext1_fm44.csv,FM44,continuous
HUDOS122,Avg daily dose (mg) month 122,ext1_fm44.csv,FM44,continuous
HUCOM122,Overall compliance month 122,ext1_fm44.csv,FM44,continuous
HUTYP123,Type of Therapy month 123,ext1_fm44.csv,FM44,continuous
HUDOS123,Avg daily dose (mg) month 123,ext1_fm44.csv,FM44,continuous
HUCOM123,Overall compliance month 123,ext1_fm44.csv,FM44,continuous
HUTYP124,Type of Therapy month 124,ext1_fm44.csv,FM44,continuous
HUDOS124,Avg daily dose (mg) month 124,ext1_fm44.csv,FM44,continuous
HUCOM124,Overall compliance month 124,ext1_fm44.csv,FM44,continuous
HUTYP125,Type of Therapy month 125,ext1_fm44.csv,FM44,continuous
HUDOS125,Avg daily dose (mg) month 125,ext1_fm44.csv,FM44,continuous
HUCOM125,Overall compliance month 125,ext1_fm44.csv,FM44,continuous
HUTYP126,Type of Therapy month 126,ext1_fm44.csv,FM44,continuous
HUDOS126,Avg daily dose (mg) month 126,ext1_fm44.csv,FM44,continuous
HUCOM126,Overall compliance month 126,ext1_fm44.csv,FM44,continuous
HUTYP127,Type of Therapy month 127,ext1_fm44.csv,FM44,continuous
HUDOS127,Avg daily dose (mg) month 127,ext1_fm44.csv,FM44,continuous
HUCOM127,Overall compliance month 127,ext1_fm44.csv,FM44,continuous
HUTYP128,Type of Therapy month 128,ext1_fm44.csv,FM44,continuous
HUDOS128,Avg daily dose (mg) month 128,ext1_fm44.csv,FM44,continuous
HUCOM128,Overall compliance month 128,ext1_fm44.csv,FM44,continuous
HUTYP129,Type of Therapy month 129,ext1_fm44.csv,FM44,continuous
HUDOS129,Avg daily dose (mg) month 129,ext1_fm44.csv,FM44,continuous
HUCOM129,Overall compliance month 129,ext1_fm44.csv,FM44,continuous
HUTYP130,Type of Therapy month 130,ext1_fm44.csv,FM44,continuous
HUDOS130,Avg daily dose (mg) month 130,ext1_fm44.csv,FM44,continuous
HUCOM130,Overall compliance month 130,ext1_fm44.csv,FM44,continuous
HUTYP131,Type of Therapy month 131,ext1_fm44.csv,FM44,continuous
HUDOS131,Avg daily dose (mg) month 131,ext1_fm44.csv,FM44,continuous
HUCOM131,Overall compliance month 131,ext1_fm44.csv,FM44,continuous
HUTYP132,Type of Therapy month 132,ext1_fm44.csv,FM44,continuous
HUDOS132,Avg daily dose (mg) month 132,ext1_fm44.csv,FM44,continuous
HUCOM132,Overall compliance month 132,ext1_fm44.csv,FM44,continuous
HUTYP133,Type of Therapy month 133,ext1_fm44.csv,FM44,continuous
HUDOS133,Avg daily dose (mg) month 133,ext1_fm44.csv,FM44,continuous
HUCOM133,Overall compliance month 133,ext1_fm44.csv,FM44,continuous
HUTYP134,Type of Therapy month 134,ext1_fm44.csv,FM44,continuous
HUDOS134,Avg daily dose (mg) month 134,ext1_fm44.csv,FM44,continuous
HUCOM134,Overall compliance month 134,ext1_fm44.csv,FM44,continuous
HUTYP135,Type of Therapy month 135,ext1_fm44.csv,FM44,continuous
HUDOS135,Avg daily dose (mg) month 135,ext1_fm44.csv,FM44,continuous
HUCOM135,Overall compliance month 135,ext1_fm44.csv,FM44,continuous
HUTYP136,Type of Therapy month 136,ext1_fm44.csv,FM44,continuous
HUDOS136,Avg daily dose (mg) month 136,ext1_fm44.csv,FM44,continuous
HUCOM136,Overall compliance month 136,ext1_fm44.csv,FM44,continuous
HUTYP137,Type of Therapy month 137,ext1_fm44.csv,FM44,continuous
HUDOS137,Avg daily dose (mg) month 137,ext1_fm44.csv,FM44,continuous
HUCOM137,Overall compliance month 137,ext1_fm44.csv,FM44,continuous
HUTYP138,Type of Therapy month 138,ext1_fm44.csv,FM44,continuous
HUDOS138,Avg daily dose (mg) month 138,ext1_fm44.csv,FM44,continuous
HUCOM138,Overall compliance month 138,ext1_fm44.csv,FM44,continuous
HUTYP139,Type of Therapy month 139,ext1_fm44.csv,FM44,continuous
HUDOS139,Avg daily dose (mg) month 139,ext1_fm44.csv,FM44,continuous
HUCOM139,Overall compliance month 139,ext1_fm44.csv,FM44,continuous
HUTYP140,Type of Therapy month 140,ext1_fm44.csv,FM44,continuous
HUDOS140,Avg daily dose (mg) month 140,ext1_fm44.csv,FM44,continuous
HUCOM140,Overall compliance month 140,ext1_fm44.csv,FM44,continuous
HUTYP141,Type of Therapy month 141,ext1_fm44.csv,FM44,continuous
HUDOS141,Avg daily dose (mg) month 141,ext1_fm44.csv,FM44,continuous
HUCOM141,Overall compliance month 141,ext1_fm44.csv,FM44,continuous
HUTYP142,Type of Therapy month 142,ext1_fm44.csv,FM44,continuous
HUDOS142,Avg daily dose (mg) month 142,ext1_fm44.csv,FM44,continuous
HUCOM142,Overall compliance month 142,ext1_fm44.csv,FM44,continuous
HUTYP143,Type of Therapy month 143,ext1_fm44.csv,FM44,continuous
HUDOS143,Avg daily dose (mg) month 143,ext1_fm44.csv,FM44,continuous
HUCOM143,Overall compliance month 143,ext1_fm44.csv,FM44,continuous
HUTYP144,Type of Therapy month 144,ext1_fm44.csv,FM44,continuous
HUDOS144,Avg daily dose (mg) month 144,ext1_fm44.csv,FM44,continuous
HUCOM144,Overall compliance month 144,ext1_fm44.csv,FM44,continuous
HUTYP145,Type of Therapy month 145,ext1_fm44.csv,FM44,continuous
HUDOS145,Avg daily dose (mg) month 145,ext1_fm44.csv,FM44,continuous
HUCOM145,Overall compliance month 145,ext1_fm44.csv,FM44,continuous
HUTYP146,Type of Therapy month 146,ext1_fm44.csv,FM44,continuous
HUDOS146,Avg daily dose (mg) month 146,ext1_fm44.csv,FM44,continuous
HUCOM146,Overall compliance month 146,ext1_fm44.csv,FM44,continuous
HUTYP147,Type of Therapy month 147,ext1_fm44.csv,FM44,continuous
HUDOS147,Avg daily dose (mg) month 147,ext1_fm44.csv,FM44,continuous
HUCOM147,Overall compliance month 147,ext1_fm44.csv,FM44,continuous
HUTYP148,Type of Therapy month 148,ext1_fm44.csv,FM44,continuous
HUDOS148,Avg daily dose (mg) month 148,ext1_fm44.csv,FM44,continuous
HUCOM148,Overall compliance month 148,ext1_fm44.csv,FM44,continuous
HUTYP149,Type of Therapy month 149,ext1_fm44.csv,FM44,continuous
HUDOS149,Avg daily dose (mg) month 149,ext1_fm44.csv,FM44,continuous
HUCOM149,Overall compliance month 149,ext1_fm44.csv,FM44,continuous
HUTYP150,Type of Therapy month 150,ext1_fm44.csv,FM44,continuous
HUDOS150,Avg daily dose (mg) month 150,ext1_fm44.csv,FM44,continuous
HUCOM150,Overall compliance month 150,ext1_fm44.csv,FM44,continuous
HUTYP151,Type of Therapy month 151,ext1_fm44.csv,FM44,continuous
HUDOS151,Avg daily dose (mg) month 151,ext1_fm44.csv,FM44,continuous
HUCOM151,Overall compliance month 151,ext1_fm44.csv,FM44,continuous
HUTYP152,Type of Therapy month 152,ext1_fm44.csv,FM44,continuous
HUDOS152,Avg daily dose (mg) month 152,ext1_fm44.csv,FM44,continuous
HUCOM152,Overall compliance month 152,ext1_fm44.csv,FM44,continuous
HUTYP153,Type of Therapy month 153,ext1_fm44.csv,FM44,continuous
HUDOS153,Avg daily dose (mg) month 153,ext1_fm44.csv,FM44,continuous
HUCOM153,Overall compliance month 153,ext1_fm44.csv,FM44,continuous
HUTYP154,Type of Therapy month 154,ext1_fm44.csv,FM44,continuous
HUDOS154,Avg daily dose (mg) month 154,ext1_fm44.csv,FM44,continuous
HUCOM154,Overall compliance month 154,ext1_fm44.csv,FM44,continuous
HUTYP155,Type of Therapy month 155,ext1_fm44.csv,FM44,continuous
HUDOS155,Avg daily dose (mg) month 155,ext1_fm44.csv,FM44,continuous
HUCOM155,Overall compliance month 155,ext1_fm44.csv,FM44,continuous
HUTYP156,Type of Therapy month 156,ext1_fm44.csv,FM44,continuous
HUDOS156,Avg daily dose (mg) month 156,ext1_fm44.csv,FM44,continuous
HUCOM156,Overall compliance month 156,ext1_fm44.csv,FM44,continuous
HUTYP157,Type of Therapy month 157,ext1_fm44.csv,FM44,continuous
HUDOS157,Avg daily dose (mg) month 157,ext1_fm44.csv,FM44,continuous
HUCOM157,Overall compliance month 157,ext1_fm44.csv,FM44,continuous
HUTYP158,Type of Therapy month 158,ext1_fm44.csv,FM44,continuous
HUDOS158,Avg daily dose (mg) month 158,ext1_fm44.csv,FM44,continuous
HUCOM158,Overall compliance month 158,ext1_fm44.csv,FM44,continuous
HUTYP159,Type of Therapy month 159,ext1_fm44.csv,FM44,continuous
HUDOS159,Avg daily dose (mg) month 159,ext1_fm44.csv,FM44,continuous
HUCOM159,Overall compliance month 159,ext1_fm44.csv,FM44,continuous
HUTYP160,Type of Therapy month 160,ext1_fm44.csv,FM44,continuous
HUDOS160,Avg daily dose (mg) month 160,ext1_fm44.csv,FM44,continuous
HUCOM160,Overall compliance month 160,ext1_fm44.csv,FM44,continuous
HUTYP161,Type of Therapy month 161,ext1_fm44.csv,FM44,continuous
HUDOS161,Avg daily dose (mg) month 161,ext1_fm44.csv,FM44,continuous
HUCOM161,Overall compliance month 161,ext1_fm44.csv,FM44,continuous
HUTYP162,Type of Therapy month 162,ext1_fm44.csv,FM44,continuous
HUDOS162,Avg daily dose (mg) month 162,ext1_fm44.csv,FM44,continuous
HUCOM162,Overall compliance month 162,ext1_fm44.csv,FM44,continuous
HUTYP163,Type of Therapy month 163,ext1_fm44.csv,FM44,continuous
HUDOS163,Avg daily dose (mg) month 163,ext1_fm44.csv,FM44,continuous
HUCOM163,Overall compliance month 163,ext1_fm44.csv,FM44,continuous
HUTYP164,Type of Therapy month 164,ext1_fm44.csv,FM44,continuous
HUDOS164,Avg daily dose (mg) month 164,ext1_fm44.csv,FM44,continuous
HUCOM164,Overall compliance month 164,ext1_fm44.csv,FM44,continuous
HUTYP165,Type of Therapy month 165,ext1_fm44.csv,FM44,continuous
HUDOS165,Avg daily dose (mg) month 165,ext1_fm44.csv,FM44,continuous
HUCOM165,Overall compliance month 165,ext1_fm44.csv,FM44,continuous
HUTYP166,Type of Therapy month 166,ext1_fm44.csv,FM44,continuous
HUDOS166,Avg daily dose (mg) month 166,ext1_fm44.csv,FM44,continuous
HUCOM166,Overall compliance month 166,ext1_fm44.csv,FM44,continuous
HUTYP167,Type of Therapy month 167,ext1_fm44.csv,FM44,continuous
HUDOS167,Avg daily dose (mg) month 167,ext1_fm44.csv,FM44,continuous
HUCOM167,Overall compliance month 167,ext1_fm44.csv,FM44,continuous
HUTYP168,Type of Therapy month 168,ext1_fm44.csv,FM44,continuous
