varname,LABEL,file,MEMNAME,picsure_type
ldu_id,ID for public use datasets,p005.csv,P005_FINAL,categorical
copytoptfrmrand,<created variable> A1. Date copy given to parent as days from RAND visit,p005.csv,P005_FINAL,continuous
parentsigfrmrand,<created variable> A2. Date parent signed acknowledgement  as days from RAND visit,p005.csv,P005_FINAL,continuous
patientsigfrmrand,<created variable> A3. Date patient signed acknowledgement  as days from RAND visit,p005.csv,P005_FINAL,continuous
picompdfrmrand,<created variable> A4. Date PI signed acknowledgement as days from RAND visit,p005.csv,P005_FINAL,continuous
daterecfrmrand,<created variable> A5. Date received as days from RAND visit,p005.csv,P005_FINAL,continuous
RECREGTR,"B1. On MMDDYY, was patient receiving regular transfusions",p006.csv,P006_FINAL,categorical
TX_DEC1,B1a. Treatment decision for this patient was,p006.csv,P006_FINAL,categorical
TX_DEC2,B1b. Treatment decision for this patient was,p006.csv,P006_FINAL,categorical
REC_HU,"C1. On MMDDYY, was patient receiving hydroxyurea",p006.csv,P006_FINAL,categorical
CUR_HU,C2. Is patient currently receiving hydroxyurea,p006.csv,P006_FINAL,categorical
CUR_CHEL,C3. Is patient currently receiving chelation,p006.csv,P006_FINAL,categorical
DESTATUS,DESTATUS,p006.csv,P006_FINAL,categorical
ldu_id,ID for public use datasets,p006.csv,P006_FINAL,categorical
comp_dfrmrand,<created variable> A2. Date form completed as days from RAND visit,p006.csv,P006_FINAL,continuous
hu_datefrmrand,<created variable> C2a. Date hydroxyurea started as days from RAND visit,p006.csv,P006_FINAL,continuous
EX_TYPE,X3. Exam Type,p010.csv,P010_FINAL,categorical
EX_NUM,X4. Exam Number,p010.csv,P010_FINAL,continuous
STOPRAND,B1. Was the patient randomized in the STOP Trial?,p010.csv,P010_FINAL,categorical
DIAG_HBS,B2. Was the diagnosis confirmed?,p010.csv,P010_FINAL,categorical
ABN_CONF,B3. Has the DCC confirmed qualifying TCD exams?,p010.csv,P010_FINAL,categorical
AGE_RANG,B4. Is the patient's age 4.5 - 20 years?,p010.csv,P010_FINAL,categorical
TR_CONF,B5. Has the DCC confirmed compliance with transfusion?,p010.csv,P010_FINAL,categorical
NORMCONF,"B6. Did patient have two normal TCD exams, one within 4 months",p010.csv,P010_FINAL,categorical
HX_STROK,C1. Prior history of clinical stroke (adjudicated)?,p010.csv,P010_FINAL,categorical
BAD_MRA,C2. Evidence on MRA of moderate to severe disease?,p010.csv,P010_FINAL,categorical
OTH_PROT,C3. Patient participating in any other study?,p010.csv,P010_FINAL,categorical
OTH_RX,C4. Patient receiving clinical treatment?,p010.csv,P010_FINAL,categorical
MED_COND,C5. Any other condition precluding discontinuation?,p010.csv,P010_FINAL,categorical
MED_CND2,C6. Any medical condition preventing continuation?,p010.csv,P010_FINAL,categorical
PT_ELIG,D1. Is the patient eligible for randomization?,p010.csv,P010_FINAL,categorical
CONSENT,D2. Informed consent document for randomization read and signed?,p010.csv,P010_FINAL,categorical
CONSREAS,D2a. Please specify reason,p010.csv,P010_FINAL,categorical
PIS_CONF,E1. Was eligibility confirmed by Principal Investigators?,p010.csv,P010_FINAL,categorical
GROUP2,E3. Trial group assigned,p010.csv,P010_FINAL,categorical
CONF_NUM,E4. Confirmation number,p010.csv,P010_FINAL,continuous
PREV_POT,F1. Patient previously enrolled as a potential patient?,p010.csv,P010_FINAL,continuous
CONS_POT,F1a. Consent for follow-up as potential candidate signed?,p010.csv,P010_FINAL,continuous
CONT_POT,F1b. Consent for continuing follow-up as potential patient?,p010.csv,P010_FINAL,continuous
DESTATUS,DESTATUS,p010.csv,P010_FINAL,categorical
DNA_SAMP,D2b. Has patient's parent agreed to allow serum and DNA samples?,p010.csv,P010_FINAL,categorical
vistype,<created variable> VISIT TYPE,p010.csv,P010_FINAL,categorical
VER_ID,Form Version,p010.csv,P010_FINAL,categorical
DNASAMP1,<created variable> D2b. Has patient's parent agreed to allow serum and DNA samples?,p010.csv,P010_FINAL,categorical
ldu_id,ID for public use datasets,p010.csv,P010_FINAL,categorical
comp_dfrmrand,<created variable> A2. Date form completed as days from RAND visit,p010.csv,P010_FINAL,continuous
random_dfrmrand,<created variable> E2. Date patient randomized as days from RAND visit,p010.csv,P010_FINAL,continuous
EX_TYPE,X3. Exam Type,p011.csv,P011_FINAL,categorical
EX_NUM,X4. Exam Number,p011.csv,P011_FINAL,continuous
INTERVIW,A3. Person interviewed,p011.csv,P011_FINAL,categorical
A_T_VERI,A4. Address and telephone verified,p011.csv,P011_FINAL,categorical
ANY_MEDS,B1. Patient currently taking medication.,p011.csv,P011_FINAL,categorical
PENICILN,B1a1. Taking Penicillin,p011.csv,P011_FINAL,categorical
PEN_MTHS,B1b1. Number of months taking penicillin,p011.csv,P011_FINAL,continuous
OTH_ANTI,B1a2. Taking other Antibiotic,p011.csv,P011_FINAL,categorical
O_ANTSPE,B1a2a. Specify other Antibiotic,p011.csv,P011_FINAL,categorical
O_ANTMTH,B1b2. Months taking other Antibiotic,p011.csv,P011_FINAL,continuous
FOLATE,B1a3. Taking Folate,p011.csv,P011_FINAL,categorical
FOL_MTHS,B1b3. Number of months taking Folate,p011.csv,P011_FINAL,continuous
HU,B1a4. Taking Hydroxyurea,p011.csv,P011_FINAL,categorical
HU_MTHS,B1b4. Number of months taking Hydroxyurea,p011.csv,P011_FINAL,continuous
IRONCHEL,B1a5. Taking Iron Chelators (Desferoxamine),p011.csv,P011_FINAL,categorical
IRON_MTH,B1b5. Number of months taking Iron Chelators (Desferoxamine),p011.csv,P011_FINAL,continuous
OTH_MEDS,B1a6. Taking Other Medication,p011.csv,P011_FINAL,categorical
OT1_MEDS,B1a6a. Specify Other Medication,p011.csv,P011_FINAL,categorical
OT1_MTHS,B1b6a. Number of months taking medication,p011.csv,P011_FINAL,continuous
OT2_MEDS,B1a6b. Specify other medication,p011.csv,P011_FINAL,categorical
OT2_MTHS,B1b6b. Number of months taking medication,p011.csv,P011_FINAL,continuous
ACS,C1. 2 or more episodes of Acute Chest Syndrome (pneumonia),p011.csv,P011_FINAL,categorical
PAINHOSP,C2. Number of times hospitalized for pain events,p011.csv,P011_FINAL,continuous
MENINGIT,C3a1. Meningitis,p011.csv,P011_FINAL,categorical
SEENMENI,C3c1. Where seen for Meningitis,p011.csv,P011_FINAL,categorical
SPLENICS,C3a2. Splenic Sequestration,p011.csv,P011_FINAL,categorical
SEENSPLN,C3c2. Where seen for Splenic Sequestration,p011.csv,P011_FINAL,categorical
APLASTIC,C3a3. Aplastic Crisis,p011.csv,P011_FINAL,categorical
SEENAPLS,C3c3. Where seen for Aplastic Crisis,p011.csv,P011_FINAL,categorical
H_F_SYND,C3a4. Hand-Foot Syndrome,p011.csv,P011_FINAL,categorical
SEENHFS,C3c4. Where seen for Hand-Foot Syndrome,p011.csv,P011_FINAL,categorical
SEPTICEM,C3a5. Septicemia,p011.csv,P011_FINAL,categorical
SEENSEPT,C3c5. Where seen for Septicemia,p011.csv,P011_FINAL,categorical
OSTEOMYL,C3a6. Osteomyelitis,p011.csv,P011_FINAL,categorical
SEENOSTE,C3c6. Where seen for Osteomyelitis,p011.csv,P011_FINAL,continuous
PRIAPSM,C3a7. Priapism,p011.csv,P011_FINAL,categorical
SEENPRIA,C3c7. Where seen for Priapism,p011.csv,P011_FINAL,categorical
T_REACTN,C3a8. Transfusion Reaction,p011.csv,P011_FINAL,categorical
SEENREAC,C3c8. Where seen for Transfusion Reaction,p011.csv,P011_FINAL,categorical
SPLENECT,C4a. Had a Splenectomy,p011.csv,P011_FINAL,categorical
LIVER_BX,C4b. Had a Liver Biopsy,p011.csv,P011_FINAL,categorical
PORTCATH,C5. Have a Portacath,p011.csv,P011_FINAL,categorical
STR_MOTH,D1a. Child's mother had a stroke,p011.csv,P011_FINAL,categorical
STR_FATH,D1b. Child's father  had a stroke,p011.csv,P011_FINAL,categorical
STR_BROT,D1c. Child's brother had a stroke,p011.csv,P011_FINAL,categorical
STR_SIST,D1d. Child's sister had a stroke,p011.csv,P011_FINAL,categorical
LEGULCER,E1. Leg Ulcers,p011.csv,P011_FINAL,categorical
ANECROS,E2. Aseptic Necrosis,p011.csv,P011_FINAL,categorical
NECR_LOC,E2b. Location of Aseptic Necrosis,p011.csv,P011_FINAL,categorical
SC_RETIN,E3. Sickle Cell Retinopathy,p011.csv,P011_FINAL,categorical
CHR_LUNG,E4. Chronic Lung Disease,p011.csv,P011_FINAL,categorical
LUNGTYPE,E4b. Type of Chronic Lung Disease,p011.csv,P011_FINAL,categorical
LUNGCODE,E4b1. Code for Chronic Lung Disease,p011.csv,P011_FINAL,continuous
ASTHMA,E5. Asthma,p011.csv,P011_FINAL,categorical
CHD,E6. Chronic Heart Disease,p011.csv,P011_FINAL,categorical
CHD_TYPE,E6b. Type of Chronic Heart Disease,p011.csv,P011_FINAL,categorical
CHD_CODE,E6b1. Code for Chronic Heart Disease,p011.csv,P011_FINAL,continuous
CHR_LVRD,E7. Chronic Liver Disease,p011.csv,P011_FINAL,categorical
C_LVRTYP,E7b. Type of Chronic Liver Disease,p011.csv,P011_FINAL,categorical
CLD_CODE,E7b1. Code for Chronic Liver Disease,p011.csv,P011_FINAL,continuous
CHR_RNLD,E8. Chronic Renal Disease,p011.csv,P011_FINAL,categorical
C_RNLTYP,E8b. Type of Chronic Renal Disease,p011.csv,P011_FINAL,continuous
RENALCOD,E8b1. Code for Chronic Renal Disease,p011.csv,P011_FINAL,continuous
DIALYSIS,E8c. Currently receiving Dialysis,p011.csv,P011_FINAL,continuous
IRON_OL,E9. Iron Overload,p011.csv,P011_FINAL,categorical
FERRITIN,E9b. Highest level of Ferritin,p011.csv,P011_FINAL,continuous
DIABETES,E10. Diabetes,p011.csv,P011_FINAL,categorical
RHEU_FVR,E11. Rheumatic Fever,p011.csv,P011_FINAL,categorical
TUBERCUL,E12. Tuberculosis,p011.csv,P011_FINAL,categorical
PRIAPISM,E14. Priapism,p011.csv,P011_FINAL,categorical
ELEVLEAD,E15. Elevated Blood Lead Level,p011.csv,P011_FINAL,categorical
HEP_B,E16. Hepatitis B,p011.csv,P011_FINAL,categorical
HEP_C,E17. Hepatitis C,p011.csv,P011_FINAL,categorical
OTHCOND,E19. Other Chronic Medical Condition,p011.csv,P011_FINAL,categorical
STOPRAND,F1. Randomized in STOP,p011.csv,P011_FINAL,categorical
BLOODGRP,F2a. ABO Blood Group,p011.csv,P011_FINAL,categorical
RH_ANT_D,F2b1. Rh Antigens D,p011.csv,P011_FINAL,categorical
RH_ANT_C,F2b2. Rh Antigens C,p011.csv,P011_FINAL,categorical
RH_ANT_E,F2b3. Rh Antigens E,p011.csv,P011_FINAL,categorical
RHANT_E,F2b4. Rh Antigens e,p011.csv,P011_FINAL,categorical
RHANT_C,F2b5. Rh Antigens c,p011.csv,P011_FINAL,categorical
RH_ANT_F,F2b6. Rh Antigens f,p011.csv,P011_FINAL,categorical
RH_ANT_V,F2b7. Rh AntigensV,p011.csv,P011_FINAL,categorical
KELL_KEL,F2c1. K (Kell),p011.csv,P011_FINAL,categorical
KELL_K,F2c2. k,p011.csv,P011_FINAL,categorical
KELL_JSA,F2c3. Jsa,p011.csv,P011_FINAL,categorical
KELL_JSB,F2c4. Jsb,p011.csv,P011_FINAL,categorical
KELL_KPA,F2c5. Kpa,p011.csv,P011_FINAL,categorical
KELL_KPB,F2c6. Kpb,p011.csv,P011_FINAL,categorical
DUF_FYA,F2d1. Fya,p011.csv,P011_FINAL,categorical
DUF_FYB,F2d2. Fyb,p011.csv,P011_FINAL,categorical
KID_JKA,F2e1. Jka,p011.csv,P011_FINAL,categorical
KID_JKB,F2e2. Jkb,p011.csv,P011_FINAL,categorical
LEW_LEA,F2f1. Lea,p011.csv,P011_FINAL,categorical
LEW_LEB,F2f2. Leb,p011.csv,P011_FINAL,categorical
LUTH_LUA,F2g1. Lua,p011.csv,P011_FINAL,categorical
LUTH_LUB,F2g2. Lub,p011.csv,P011_FINAL,categorical
LUTH_LU3,F2g3. Lu3,p011.csv,P011_FINAL,categorical
P1_ANTIG,F2h1. P1,p011.csv,P011_FINAL,categorical
MNS_M,F2i1. M,p011.csv,P011_FINAL,categorical
MNS_N,F2i2. N,p011.csv,P011_FINAL,categorical
MNS_S,F2i3. S,p011.csv,P011_FINAL,categorical
MNS_A_S,F2i4. s,p011.csv,P011_FINAL,categorical
MNS_U,F2i5. U,p011.csv,P011_FINAL,categorical
ANTI_D,G1a. anti-D,p011.csv,P011_FINAL,categorical
ANTI_C,G1b. anti-C,p011.csv,P011_FINAL,categorical
ANTI_E,G1c. anti-E,p011.csv,P011_FINAL,categorical
ANTI_M,G1d. anti-M,p011.csv,P011_FINAL,categorical
ANTI_S,G1e. anti-S,p011.csv,P011_FINAL,categorical
ANTI_K,G1f. anti-K (Kell),p011.csv,P011_FINAL,categorical
ANTI_FYA,G1g. anti-Fya,p011.csv,P011_FINAL,categorical
ANTI_FYB,G1h. anti-Fyb,p011.csv,P011_FINAL,categorical
ANTI_JKB,G1i. anti-Jkb,p011.csv,P011_FINAL,categorical
ANTI_LEA,G1j. anti-Lea,p011.csv,P011_FINAL,categorical
ANTI_LEB,G1k. anti-Leb,p011.csv,P011_FINAL,categorical
ANTI_OTH,G1l. Other antibody,p011.csv,P011_FINAL,categorical
OTHER1,G1l1. Specify first other antibody,p011.csv,P011_FINAL,categorical
OTHER2,G1l2. Specify second other antibody,p011.csv,P011_FINAL,categorical
OTHER3,G1l3. Specify third  other antibody,p011.csv,P011_FINAL,categorical
TRANREAC,G3. Transfusion Reaction,p011.csv,P011_FINAL,categorical
HEPBVACC,H1. Hepatitis B vaccination,p011.csv,P011_FINAL,categorical
NONSTSIT,I1. Seen at Non-STOP II site,p011.csv,P011_FINAL,categorical
PHEN_SRC,J1. Red cell phenotyping report,p011.csv,P011_FINAL,categorical
DESTATUS,DESTATUS,p011.csv,P011_FINAL,categorical
vistype,<created variable> VISIT TYPE,p011.csv,P011_FINAL,categorical
ldu_id,ID for public use datasets,p011.csv,P011_FINAL,categorical
comp_dfrmrand,<created variable> A2. Date form completed as days from RAND visit,p011.csv,P011_FINAL,continuous
EX_TYPE,X3. Exam Type,p012.csv,P012_FINAL,categorical
EX_NUM,X4. Exam Number,p012.csv,P012_FINAL,continuous
HEIGHT,B1. Height (cm),p012.csv,P012_FINAL,continuous
WEIGHT,B2. Weight (kg),p012.csv,P012_FINAL,continuous
BP_SYST,B3a. Systolic blood pressure,p012.csv,P012_FINAL,continuous
BP_DIAS,B3b. Diastolic blood pressure,p012.csv,P012_FINAL,continuous
PULSE,B4. Pulse (beats/min),p012.csv,P012_FINAL,continuous
RESPRATE,B5. Respiration rate (rate/min),p012.csv,P012_FINAL,continuous
TEMPERAT,B6. Temperature (degrees C),p012.csv,P012_FINAL,continuous
GENAPPER,C1. General appearance,p012.csv,P012_FINAL,categorical
EYES,C2. Eyes,p012.csv,P012_FINAL,categorical
EARS,C3. Ears,p012.csv,P012_FINAL,categorical
N_T_M,C4. Nose/Throat/Mouth,p012.csv,P012_FINAL,categorical
TONSILS,C4b. Tonsils,p012.csv,P012_FINAL,categorical
RALES,C5a. Rales,p012.csv,P012_FINAL,categorical
RHONCHI,C5b. Rhonchi,p012.csv,P012_FINAL,categorical
WHEEZE,C5c. Wheeze,p012.csv,P012_FINAL,categorical
M_BREATH,C5d. Mouth breathing,p012.csv,P012_FINAL,categorical
OTH_ABN,C5e. Other lung/respiratory abnormality,p012.csv,P012_FINAL,categorical
RHYTHM,C6a. Rhythm abnormality,p012.csv,P012_FINAL,categorical
MURMUR,C6b. Heart murmur,p012.csv,P012_FINAL,categorical
OTHERABN,C6c. Other abnormality (heart),p012.csv,P012_FINAL,categorical
ABDOMEN,C7. Abdomen,p012.csv,P012_FINAL,categorical
SPLEEN,C8. Spleen,p012.csv,P012_FINAL,categorical
DIST_SPL,C8a. Distance below LCM at MCL (cm),p012.csv,P012_FINAL,continuous
LIVER,C9. Liver,p012.csv,P012_FINAL,categorical
TENDER,C9a. Liver tenderness,p012.csv,P012_FINAL,categorical
RIGHTHIP,C10a1. Right hip (pain or limitation of motion),p012.csv,P012_FINAL,categorical
LEFTHIP,C10a2. Left hip (pain or limitation of motion),p012.csv,P012_FINAL,categorical
R_SHOLDR,C10a3. Right shoulder (pain or limitation of motion),p012.csv,P012_FINAL,categorical
L_SHOLDR,C10a4. Left shoulder (pain or limitation of motion),p012.csv,P012_FINAL,categorical
LEGULCER,C10b. Leg ulcer,p012.csv,P012_FINAL,categorical
WHICHLEG,C10b1. Which leg (leg ulcer),p012.csv,P012_FINAL,continuous
LE_EDEMA,C10c. Lower extremity edema,p012.csv,P012_FINAL,categorical
WHICH_LE,C10c1. Which leg (lower extremity edema),p012.csv,P012_FINAL,continuous
SKIN,C11. Skin,p012.csv,P012_FINAL,categorical
L_NODES,C12. Lymph nodes enlarged?,p012.csv,P012_FINAL,categorical
DESTATUS,DESTATUS,p012.csv,P012_FINAL,categorical
vistype,<created variable> VISIT TYPE,p012.csv,P012_FINAL,categorical
ldu_id,ID for public use datasets,p012.csv,P012_FINAL,categorical
comp_dfrmrand,<created variable> A2. Date of physical exam as days from RAND visit,p012.csv,P012_FINAL,continuous
EX_TYPE,X3. Exam Type,p013.csv,P013_FINAL,categorical
EX_NUM,X4. Exam Number,p013.csv,P013_FINAL,continuous
REASON1,A3.1. Reason for collection,p013.csv,P013_FINAL,categorical
REASON2,A3.2. Reason for collection,p013.csv,P013_FINAL,categorical
LAV_TUBE,B1b. Number of tubes enclosed (lavender),p013.csv,P013_FINAL,continuous
LAV_RECV,B1c. Number of tubes received in good condition (lavender),p013.csv,P013_FINAL,continuous
RED_TUBE,B2b. Number of tubes enclosed (red),p013.csv,P013_FINAL,continuous
RED_RECV,B2c. Number of tubes received in good condition (red),p013.csv,P013_FINAL,continuous
TRANSF_4,C1. Transfused during the last 4 months?,p013.csv,P013_FINAL,categorical
HBA_S,D4a. Percent S,p013.csv,P013_FINAL,continuous
HBA_F,D4b. Percent F,p013.csv,P013_FINAL,continuous
