varname,LABEL,file,MEMNAME,picsure_type
vit_fio2h_1,,alldata.csv,ALLDATA,continuous
vit_respsup_1,,alldata.csv,ALLDATA,categorical
sofa_pao2l_1,,alldata.csv,ALLDATA,continuous
sofa_pao2lfio2_1,,alldata.csv,ALLDATA,continuous
sofa_spo2l_1,,alldata.csv,ALLDATA,continuous
sofa_spo2lfio2_1,,alldata.csv,ALLDATA,continuous
sofa_platl_1,,alldata.csv,ALLDATA,continuous
sofa_bilih_1,,alldata.csv,ALLDATA,continuous
sofa_gcs_1,,alldata.csv,ALLDATA,continuous
sofa_mapl_1,,alldata.csv,ALLDATA,continuous
sofa_vasoyn_1,,alldata.csv,ALLDATA,categorical
sofa_vaso_1___dobut,,alldata.csv,ALLDATA,categorical
sofa_vaso_1___dopa,,alldata.csv,ALLDATA,categorical
sofa_vaso_1___epi,,alldata.csv,ALLDATA,categorical
sofa_vaso_1___neosyn,,alldata.csv,ALLDATA,categorical
sofa_vaso_1___norepi,,alldata.csv,ALLDATA,categorical
sofa_vaso_1___vasop,,alldata.csv,ALLDATA,categorical
sofa_dobut_1,,alldata.csv,ALLDATA,continuous
sofa_dopa_1,,alldata.csv,ALLDATA,continuous
sofa_epi_1,,alldata.csv,ALLDATA,continuous
sofa_norepi_1,,alldata.csv,ALLDATA,continuous
sofa_neosyn_1,,alldata.csv,ALLDATA,continuous
sofa_vasop_1,,alldata.csv,ALLDATA,continuous
sofa_creath_1,,alldata.csv,ALLDATA,continuous
sofa_uout_1,,alldata.csv,ALLDATA,categorical
sofa_inrh_1,,alldata.csv,ALLDATA,continuous
labs_yn_1,,alldata.csv,ALLDATA,categorical
labs_noreas_1,,alldata.csv,ALLDATA,categorical
labs_wbch_1,,alldata.csv,ALLDATA,continuous
labs_wbcl_1,,alldata.csv,ALLDATA,continuous
labs_hemol_1,,alldata.csv,ALLDATA,continuous
labs_sodiumh_1,,alldata.csv,ALLDATA,continuous
labs_sodiuml_1,,alldata.csv,ALLDATA,continuous
labs_potassiumh_1,,alldata.csv,ALLDATA,continuous
labs_potassiuml_1,,alldata.csv,ALLDATA,continuous
labs_chlorideh_1,,alldata.csv,ALLDATA,continuous
labs_bicarbonateh_1,,alldata.csv,ALLDATA,continuous
labs_bicarbonatel_1,,alldata.csv,ALLDATA,continuous
labs_bunh_1,,alldata.csv,ALLDATA,continuous
labs_troph_1,,alldata.csv,ALLDATA,continuous
labs_asth_1,,alldata.csv,ALLDATA,continuous
labs_alth_1,,alldata.csv,ALLDATA,continuous
labs_alph_1,,alldata.csv,ALLDATA,continuous
labs_albuminl_1,,alldata.csv,ALLDATA,continuous
labs_ptth_1,,alldata.csv,ALLDATA,continuous
prmed_chlor,,alldata.csv,ALLDATA,categorical
prmed_hydroxychlor,,alldata.csv,ALLDATA,categorical
prmed_remdesivir,,alldata.csv,ALLDATA,categorical
prmed_lopinavir,,alldata.csv,ALLDATA,categorical
prmed_corticoster,,alldata.csv,ALLDATA,categorical
prmed_tocilizumab,,alldata.csv,ALLDATA,categorical
prmed_sarilumab,,alldata.csv,ALLDATA,categorical
prmed_interferon,,alldata.csv,ALLDATA,categorical
prmed_azithro,,alldata.csv,ALLDATA,categorical
prmed_other,,alldata.csv,ALLDATA,categorical
prmed_otherspec,,alldata.csv,ALLDATA,categorical
prtrt_conplas,,alldata.csv,ALLDATA,categorical
prtrt_immglob,,alldata.csv,ALLDATA,categorical
prtrt_monocanti,,alldata.csv,ALLDATA,categorical
covid_ooscale_1,,alldata.csv,ALLDATA,categorical
dose_yn_1,,alldata.csv,ALLDATA,categorical
dose_dt_1,,alldata.csv,ALLDATA,continuous
dose_tm_1,,alldata.csv,ALLDATA,categorical
dose_int_1,,alldata.csv,ALLDATA,continuous
dose_notadm_1,,alldata.csv,ALLDATA,categorical
dose_notadmoth_1,,alldata.csv,ALLDATA,categorical
dose_notadmspec_1,,alldata.csv,ALLDATA,categorical
dose_yn_2,,alldata.csv,ALLDATA,categorical
dose_dt_2,,alldata.csv,ALLDATA,continuous
dose_tm_2,,alldata.csv,ALLDATA,categorical
dose_int_2,,alldata.csv,ALLDATA,continuous
dose_notadm_2,,alldata.csv,ALLDATA,categorical
dose_notadmoth_2,,alldata.csv,ALLDATA,categorical
dose_notadmspec_2,,alldata.csv,ALLDATA,categorical
dose_yn_3,,alldata.csv,ALLDATA,categorical
dose_dt_3,,alldata.csv,ALLDATA,continuous
dose_tm_3,,alldata.csv,ALLDATA,categorical
dose_int_3,,alldata.csv,ALLDATA,continuous
dose_notadm_3,,alldata.csv,ALLDATA,categorical
dose_notadmoth_3,,alldata.csv,ALLDATA,categorical
dose_notadmspec_3,,alldata.csv,ALLDATA,categorical
dose_yn_4,,alldata.csv,ALLDATA,categorical
dose_dt_4,,alldata.csv,ALLDATA,continuous
dose_tm_4,,alldata.csv,ALLDATA,categorical
dose_int_4,,alldata.csv,ALLDATA,continuous
dose_notadm_4,,alldata.csv,ALLDATA,categorical
dose_notadmoth_4,,alldata.csv,ALLDATA,categorical
dose_notadmspec_4,,alldata.csv,ALLDATA,categorical
dose_yn_5,,alldata.csv,ALLDATA,categorical
dose_dt_5,,alldata.csv,ALLDATA,continuous
dose_tm_5,,alldata.csv,ALLDATA,categorical
dose_int_5,,alldata.csv,ALLDATA,continuous
dose_notadm_5,,alldata.csv,ALLDATA,categorical
dose_notadmoth_5,,alldata.csv,ALLDATA,categorical
dose_notadmspec_5,,alldata.csv,ALLDATA,categorical
dose_yn_6,,alldata.csv,ALLDATA,categorical
dose_dt_6,,alldata.csv,ALLDATA,continuous
dose_tm_6,,alldata.csv,ALLDATA,categorical
dose_int_6,,alldata.csv,ALLDATA,continuous
dose_notadm_6,,alldata.csv,ALLDATA,categorical
dose_notadmoth_6,,alldata.csv,ALLDATA,categorical
dose_notadmspec_6,,alldata.csv,ALLDATA,categorical
dose_yn_7,,alldata.csv,ALLDATA,categorical
dose_dt_7,,alldata.csv,ALLDATA,continuous
dose_tm_7,,alldata.csv,ALLDATA,categorical
dose_int_7,,alldata.csv,ALLDATA,continuous
dose_notadm_7,,alldata.csv,ALLDATA,categorical
dose_notadmoth_7,,alldata.csv,ALLDATA,categorical
dose_notadmspec_7,,alldata.csv,ALLDATA,categorical
dose_yn_8,,alldata.csv,ALLDATA,categorical
dose_dt_8,,alldata.csv,ALLDATA,continuous
dose_tm_8,,alldata.csv,ALLDATA,categorical
dose_int_8,,alldata.csv,ALLDATA,continuous
dose_notadm_8,,alldata.csv,ALLDATA,categorical
dose_notadmoth_8,,alldata.csv,ALLDATA,categorical
dose_notadmspec_8,,alldata.csv,ALLDATA,categorical
dose_yn_9,,alldata.csv,ALLDATA,categorical
dose_dt_9,,alldata.csv,ALLDATA,continuous
dose_tm_9,,alldata.csv,ALLDATA,categorical
dose_int_9,,alldata.csv,ALLDATA,continuous
dose_notadm_9,,alldata.csv,ALLDATA,categorical
dose_notadmoth_9,,alldata.csv,ALLDATA,categorical
dose_notadmspec_9,,alldata.csv,ALLDATA,categorical
dose_yn_10,,alldata.csv,ALLDATA,categorical
dose_dt_10,,alldata.csv,ALLDATA,continuous
dose_tm_10,,alldata.csv,ALLDATA,categorical
dose_int_10,,alldata.csv,ALLDATA,continuous
dose_notadm_10,,alldata.csv,ALLDATA,categorical
dose_notadmoth_10,,alldata.csv,ALLDATA,categorical
dose_notadmspec_10,,alldata.csv,ALLDATA,categorical
ekg_studyyn_3,,alldata.csv,ALLDATA,categorical
ekg_studydt_3,,alldata.csv,ALLDATA,continuous
ekg_studytm_3,,alldata.csv,ALLDATA,categorical
ekg_studyqtc_3,,alldata.csv,ALLDATA,continuous
ekg_studyno_3,,alldata.csv,ALLDATA,categorical
ekg_studynoreas_3,,alldata.csv,ALLDATA,categorical
ih_yn_2,,alldata.csv,ALLDATA,categorical
covid_ooscale_2,,alldata.csv,ALLDATA,categorical
ih_contra_2,,alldata.csv,ALLDATA,categorical
ih_contraoccur_2,,alldata.csv,ALLDATA,categorical
ih_interact_2,,alldata.csv,ALLDATA,categorical
ih_interactoccur_2,,alldata.csv,ALLDATA,categorical
ih_aeassess_2,,alldata.csv,ALLDATA,categorical
ih_aeassessreas_2,,alldata.csv,ALLDATA,categorical
ih_safeassess_2,,alldata.csv,ALLDATA,categorical
ih_safeassessreas_2,,alldata.csv,ALLDATA,categorical
labs_yn_2,,alldata.csv,ALLDATA,categorical
labs_noreas_2,,alldata.csv,ALLDATA,categorical
labs_wbch_2,,alldata.csv,ALLDATA,continuous
labs_wbcl_2,,alldata.csv,ALLDATA,continuous
labs_hemol_2,,alldata.csv,ALLDATA,continuous
labs_plateletl_2,,alldata.csv,ALLDATA,continuous
labs_sodiumh_2,,alldata.csv,ALLDATA,continuous
labs_sodiuml_2,,alldata.csv,ALLDATA,continuous
labs_potassiumh_2,,alldata.csv,ALLDATA,continuous
labs_potassiuml_2,,alldata.csv,ALLDATA,continuous
labs_chlorideh_2,,alldata.csv,ALLDATA,continuous
labs_bicarbonateh_2,,alldata.csv,ALLDATA,continuous
labs_bicarbonatel_2,,alldata.csv,ALLDATA,continuous
labs_bunh_2,,alldata.csv,ALLDATA,continuous
labs_creath_2,,alldata.csv,ALLDATA,continuous
labs_troph_2,,alldata.csv,ALLDATA,continuous
labs_asth_2,,alldata.csv,ALLDATA,continuous
labs_alth_2,,alldata.csv,ALLDATA,continuous
labs_alph_2,,alldata.csv,ALLDATA,continuous
labs_totbilih_2,,alldata.csv,ALLDATA,continuous
labs_albuminl_2,,alldata.csv,ALLDATA,continuous
labs_ptth_2,,alldata.csv,ALLDATA,continuous
labs_inrh_2,,alldata.csv,ALLDATA,continuous
ekg_clinyn_2,,alldata.csv,ALLDATA,categorical
ekg_clindt_2,,alldata.csv,ALLDATA,continuous
ekg_clintm_2,,alldata.csv,ALLDATA,categorical
ekg_clinqtc_2,,alldata.csv,ALLDATA,continuous
ih_yn_3,,alldata.csv,ALLDATA,categorical
covid_ooscale_3,,alldata.csv,ALLDATA,categorical
ih_contra_3,,alldata.csv,ALLDATA,categorical
ih_contraoccur_3,,alldata.csv,ALLDATA,categorical
ih_interact_3,,alldata.csv,ALLDATA,categorical
ih_interactoccur_3,,alldata.csv,ALLDATA,continuous
ih_aeassess_3,,alldata.csv,ALLDATA,categorical
ih_aeassessreas_3,,alldata.csv,ALLDATA,categorical
ih_safeassess_3,,alldata.csv,ALLDATA,categorical
ih_safeassessreas_3,,alldata.csv,ALLDATA,categorical
sofa_pao2l_3,,alldata.csv,ALLDATA,continuous
sofa_pao2lfio2_3,,alldata.csv,ALLDATA,continuous
sofa_spo2l_3,,alldata.csv,ALLDATA,continuous
sofa_spo2lfio2_3,,alldata.csv,ALLDATA,continuous
sofa_platl_3,,alldata.csv,ALLDATA,continuous
sofa_bilih_3,,alldata.csv,ALLDATA,continuous
sofa_gcs_3,,alldata.csv,ALLDATA,continuous
sofa_mapl_3,,alldata.csv,ALLDATA,continuous
sofa_vasoyn_3,,alldata.csv,ALLDATA,categorical
sofa_vaso_3___dobut,,alldata.csv,ALLDATA,categorical
sofa_vaso_3___dopa,,alldata.csv,ALLDATA,categorical
sofa_vaso_3___epi,,alldata.csv,ALLDATA,categorical
sofa_vaso_3___neosyn,,alldata.csv,ALLDATA,categorical
sofa_vaso_3___norepi,,alldata.csv,ALLDATA,categorical
sofa_vaso_3___vasop,,alldata.csv,ALLDATA,categorical
sofa_dobut_3,,alldata.csv,ALLDATA,continuous
sofa_dopa_3,,alldata.csv,ALLDATA,continuous
sofa_epi_3,,alldata.csv,ALLDATA,continuous
sofa_norepi_3,,alldata.csv,ALLDATA,continuous
sofa_neosyn_3,,alldata.csv,ALLDATA,continuous
sofa_vasop_3,,alldata.csv,ALLDATA,continuous
sofa_creath_3,,alldata.csv,ALLDATA,continuous
sofa_uout_3,,alldata.csv,ALLDATA,categorical
sofa_inrh_3,,alldata.csv,ALLDATA,continuous
labs_yn_3,,alldata.csv,ALLDATA,categorical
labs_noreas_3,,alldata.csv,ALLDATA,categorical
labs_wbch_3,,alldata.csv,ALLDATA,continuous
labs_wbcl_3,,alldata.csv,ALLDATA,continuous
labs_hemol_3,,alldata.csv,ALLDATA,continuous
labs_sodiumh_3,,alldata.csv,ALLDATA,continuous
labs_sodiuml_3,,alldata.csv,ALLDATA,continuous
labs_potassiumh_3,,alldata.csv,ALLDATA,continuous
labs_potassiuml_3,,alldata.csv,ALLDATA,continuous
labs_chlorideh_3,,alldata.csv,ALLDATA,continuous
labs_bicarbonateh_3,,alldata.csv,ALLDATA,continuous
labs_bicarbonatel_3,,alldata.csv,ALLDATA,continuous
labs_bunh_3,,alldata.csv,ALLDATA,continuous
labs_troph_3,,alldata.csv,ALLDATA,continuous
labs_asth_3,,alldata.csv,ALLDATA,continuous
labs_alth_3,,alldata.csv,ALLDATA,continuous
labs_alph_3,,alldata.csv,ALLDATA,continuous
labs_albuminl_3,,alldata.csv,ALLDATA,continuous
labs_ptth_3,,alldata.csv,ALLDATA,continuous
ekg_clinyn_3,,alldata.csv,ALLDATA,categorical
ekg_clinobt_3,,alldata.csv,ALLDATA,categorical
ekg_clindt_3,,alldata.csv,ALLDATA,continuous
ekg_clintm_3,,alldata.csv,ALLDATA,categorical
ekg_clinqtc_3,,alldata.csv,ALLDATA,continuous
ih_yn_4,,alldata.csv,ALLDATA,categorical
covid_ooscale_4,,alldata.csv,ALLDATA,categorical
ih_contra_4,,alldata.csv,ALLDATA,categorical
ih_contraoccur_4,,alldata.csv,ALLDATA,categorical
ih_interact_4,,alldata.csv,ALLDATA,categorical
ih_interactoccur_4,,alldata.csv,ALLDATA,categorical
ih_aeassess_4,,alldata.csv,ALLDATA,categorical
ih_aeassessreas_4,,alldata.csv,ALLDATA,categorical
ih_safeassess_4,,alldata.csv,ALLDATA,categorical
ih_safeassessreas_4,,alldata.csv,ALLDATA,categorical
labs_yn_4,,alldata.csv,ALLDATA,categorical
labs_noreas_4,,alldata.csv,ALLDATA,categorical
labs_wbch_4,,alldata.csv,ALLDATA,continuous
labs_wbcl_4,,alldata.csv,ALLDATA,continuous
labs_hemol_4,,alldata.csv,ALLDATA,continuous
labs_plateletl_4,,alldata.csv,ALLDATA,continuous
labs_sodiumh_4,,alldata.csv,ALLDATA,continuous
labs_sodiuml_4,,alldata.csv,ALLDATA,continuous
labs_potassiumh_4,,alldata.csv,ALLDATA,continuous
labs_potassiuml_4,,alldata.csv,ALLDATA,continuous
labs_chlorideh_4,,alldata.csv,ALLDATA,continuous
labs_bicarbonateh_4,,alldata.csv,ALLDATA,continuous
labs_bicarbonatel_4,,alldata.csv,ALLDATA,continuous
labs_bunh_4,,alldata.csv,ALLDATA,continuous
labs_creath_4,,alldata.csv,ALLDATA,continuous
labs_troph_4,,alldata.csv,ALLDATA,continuous
labs_asth_4,,alldata.csv,ALLDATA,continuous
labs_alth_4,,alldata.csv,ALLDATA,continuous
labs_alph_4,,alldata.csv,ALLDATA,continuous
labs_totbilih_4,,alldata.csv,ALLDATA,continuous
labs_albuminl_4,,alldata.csv,ALLDATA,continuous
labs_ptth_4,,alldata.csv,ALLDATA,continuous
labs_inrh_4,,alldata.csv,ALLDATA,continuous
ekg_clinyn_4,,alldata.csv,ALLDATA,categorical
ekg_clindt_4,,alldata.csv,ALLDATA,continuous
ekg_clintm_4,,alldata.csv,ALLDATA,categorical
ekg_clinqtc_4,,alldata.csv,ALLDATA,continuous
ih_yn_5,,alldata.csv,ALLDATA,categorical
covid_ooscale_5,,alldata.csv,ALLDATA,categorical
ih_contra_5,,alldata.csv,ALLDATA,categorical
ih_contraoccur_5,,alldata.csv,ALLDATA,categorical
ih_interact_5,,alldata.csv,ALLDATA,categorical
ih_interactoccur_5,,alldata.csv,ALLDATA,categorical
ih_aeassess_5,,alldata.csv,ALLDATA,categorical
ih_aeassessreas_5,,alldata.csv,ALLDATA,categorical
ih_safeassess_5,,alldata.csv,ALLDATA,categorical
ih_safeassessreas_5,,alldata.csv,ALLDATA,continuous
labs_yn_5,,alldata.csv,ALLDATA,categorical
labs_noreas_5,,alldata.csv,ALLDATA,categorical
labs_wbch_5,,alldata.csv,ALLDATA,continuous
labs_wbcl_5,,alldata.csv,ALLDATA,continuous
labs_hemol_5,,alldata.csv,ALLDATA,continuous
labs_plateletl_5,,alldata.csv,ALLDATA,continuous
labs_sodiumh_5,,alldata.csv,ALLDATA,continuous
labs_sodiuml_5,,alldata.csv,ALLDATA,continuous
labs_potassiumh_5,,alldata.csv,ALLDATA,continuous
labs_potassiuml_5,,alldata.csv,ALLDATA,continuous
labs_chlorideh_5,,alldata.csv,ALLDATA,continuous
labs_bicarbonateh_5,,alldata.csv,ALLDATA,continuous
labs_bicarbonatel_5,,alldata.csv,ALLDATA,continuous
labs_bunh_5,,alldata.csv,ALLDATA,continuous
labs_creath_5,,alldata.csv,ALLDATA,continuous
labs_troph_5,,alldata.csv,ALLDATA,continuous
labs_asth_5,,alldata.csv,ALLDATA,continuous
labs_alth_5,,alldata.csv,ALLDATA,continuous
labs_alph_5,,alldata.csv,ALLDATA,continuous
labs_totbilih_5,,alldata.csv,ALLDATA,continuous
labs_albuminl_5,,alldata.csv,ALLDATA,continuous
labs_ptth_5,,alldata.csv,ALLDATA,continuous
labs_inrh_5,,alldata.csv,ALLDATA,continuous
ekg_clinyn_5,,alldata.csv,ALLDATA,categorical
ekg_clindt_5,,alldata.csv,ALLDATA,continuous
ekg_clindtm_5,,alldata.csv,ALLDATA,categorical
ekg_clinqtc_5,,alldata.csv,ALLDATA,continuous
out_oosyn_8,,alldata.csv,ALLDATA,categorical
out_oosnospec_8,,alldata.csv,ALLDATA,categorical
out_src_8,,alldata.csv,ALLDATA,categorical
out_srcspec_8,,alldata.csv,ALLDATA,categorical
out_dt_8,,alldata.csv,ALLDATA,continuous
out_tm_8,,alldata.csv,ALLDATA,categorical
covid_ooscale_8,,alldata.csv,ALLDATA,categorical
out_sympyn_8,,alldata.csv,ALLDATA,categorical
out_symp_8___cough,,alldata.csv,ALLDATA,categorical
out_symp_8___ct,,alldata.csv,ALLDATA,categorical
out_symp_8___fever,,alldata.csv,ALLDATA,categorical
out_symp_8___feverish,,alldata.csv,ALLDATA,categorical
out_symp_8___oth,,alldata.csv,ALLDATA,categorical
out_symp_8___sob,,alldata.csv,ALLDATA,categorical
out_symp_8___st,,alldata.csv,ALLDATA,categorical
out_symp_8___weak,,alldata.csv,ALLDATA,categorical
out_sympoth_8,,alldata.csv,ALLDATA,categorical
out_aeassess_8,,alldata.csv,ALLDATA,categorical
out_aeassessreas_8,,alldata.csv,ALLDATA,continuous
out_safeassess_8,,alldata.csv,ALLDATA,categorical
out_safeassessreas_8,,alldata.csv,ALLDATA,continuous
out_oosyn_15,,alldata.csv,ALLDATA,categorical
out_oosnospec_15,,alldata.csv,ALLDATA,categorical
out_src_15,,alldata.csv,ALLDATA,categorical
out_srcspec_15,,alldata.csv,ALLDATA,categorical
out_dt_15,,alldata.csv,ALLDATA,continuous
out_tm_15,,alldata.csv,ALLDATA,categorical
covid_ooscale_15,,alldata.csv,ALLDATA,categorical
out_sympyn_15,,alldata.csv,ALLDATA,categorical
out_symp_15___cough,,alldata.csv,ALLDATA,categorical
out_symp_15___ct,,alldata.csv,ALLDATA,categorical
out_symp_15___fever,,alldata.csv,ALLDATA,categorical
out_symp_15___feverish,,alldata.csv,ALLDATA,categorical
out_symp_15___oth,,alldata.csv,ALLDATA,categorical
out_symp_15___sob,,alldata.csv,ALLDATA,categorical
out_symp_15___st,,alldata.csv,ALLDATA,categorical
out_symp_15___weak,,alldata.csv,ALLDATA,categorical
out_sympoth_15,,alldata.csv,ALLDATA,categorical
out_aeassess_15,,alldata.csv,ALLDATA,categorical
out_aeassessreas_15,,alldata.csv,ALLDATA,continuous
out_safeassess_15,,alldata.csv,ALLDATA,categorical
out_safeassessreas_15,,alldata.csv,ALLDATA,continuous
out_oosyn_29,,alldata.csv,ALLDATA,categorical
out_oosnospec_29,,alldata.csv,ALLDATA,categorical
out_src_29,,alldata.csv,ALLDATA,categorical
out_srcspec_29,,alldata.csv,ALLDATA,categorical
out_dt_29,,alldata.csv,ALLDATA,continuous
out_tm_29,,alldata.csv,ALLDATA,categorical
covid_ooscale_29,,alldata.csv,ALLDATA,categorical
out_sympyn_29,,alldata.csv,ALLDATA,categorical
out_symp_29___cough,,alldata.csv,ALLDATA,categorical
out_symp_29___ct,,alldata.csv,ALLDATA,categorical
out_symp_29___fever,,alldata.csv,ALLDATA,categorical
out_symp_29___feverish,,alldata.csv,ALLDATA,categorical
out_symp_29___oth,,alldata.csv,ALLDATA,categorical
out_symp_29___sob,,alldata.csv,ALLDATA,categorical
out_symp_29___st,,alldata.csv,ALLDATA,categorical
out_symp_29___weak,,alldata.csv,ALLDATA,categorical
out_sympoth_29,,alldata.csv,ALLDATA,categorical
out_aeassess_29,,alldata.csv,ALLDATA,categorical
out_aeassessreas_29,,alldata.csv,ALLDATA,continuous
out_safeassess_29,,alldata.csv,ALLDATA,categorical
out_safeassessreas_29,,alldata.csv,ALLDATA,continuous
iho_coosptdisch,,alldata.csv,ALLDATA,continuous
iho_dischyn,,alldata.csv,ALLDATA,categorical
iho_dischdt,,alldata.csv,ALLDATA,continuous
iho_dischtm,,alldata.csv,ALLDATA,categorical
iho_dischdest,,alldata.csv,ALLDATA,categorical
iho_chlor,,alldata.csv,ALLDATA,categorical
iho_chlordt,,alldata.csv,ALLDATA,continuous
iho_chlortm,,alldata.csv,ALLDATA,continuous
iho_hydroxychlor,,alldata.csv,ALLDATA,categorical
iho_hydroxychlordt,,alldata.csv,ALLDATA,continuous
iho_hydroxychlortm,,alldata.csv,ALLDATA,categorical
iho_remdesivir,,alldata.csv,ALLDATA,categorical
iho_remdesivirdt,,alldata.csv,ALLDATA,continuous
iho_remdesivirtm,,alldata.csv,ALLDATA,categorical
iho_lopinavir,,alldata.csv,ALLDATA,categorical
iho_lopinavirdt,,alldata.csv,ALLDATA,continuous
iho_lopinavirtm,,alldata.csv,ALLDATA,continuous
iho_avoth,,alldata.csv,ALLDATA,categorical
iho_avothspec,,alldata.csv,ALLDATA,categorical
iho_avothdt,,alldata.csv,ALLDATA,continuous
iho_avothtm,,alldata.csv,ALLDATA,categorical
iho_conplas,,alldata.csv,ALLDATA,categorical
iho_conpasdt,,alldata.csv,ALLDATA,continuous
iho_conpastm,,alldata.csv,ALLDATA,categorical
iho_immglob,,alldata.csv,ALLDATA,categorical
iho_immglobdt,,alldata.csv,ALLDATA,continuous
iho_immglobtm,,alldata.csv,ALLDATA,continuous
iho_monocanti,,alldata.csv,ALLDATA,categorical
iho_monocantidt,,alldata.csv,ALLDATA,continuous
iho_monocantitm,,alldata.csv,ALLDATA,categorical
iho_corticoster,,alldata.csv,ALLDATA,categorical
iho_corticosterdt,,alldata.csv,ALLDATA,continuous
iho_corticostertm,,alldata.csv,ALLDATA,categorical
iho_tocilizumab,,alldata.csv,ALLDATA,categorical
iho_tocilizumabdt,,alldata.csv,ALLDATA,continuous
iho_tocilizumabtm,,alldata.csv,ALLDATA,categorical
iho_sarilumab,,alldata.csv,ALLDATA,categorical
iho_sarilumabdt,,alldata.csv,ALLDATA,continuous
