varname,LABEL,file,MEMNAME,picsure_type
SOURCE,F032 II.3 Source indication:,fusii_echo.csv,ECHO,continuous
PT_STATE,F032 II.4 Patient state:,fusii_echo.csv,ECHO,continuous
HEIGHT,F032 II.6 Height:,fusii_echo.csv,ECHO,continuous
WEIGHT,F032 II.7 Weight:,fusii_echo.csv,ECHO,continuous
TEMPF,F032 II.8.a.i i.,fusii_echo.csv,ECHO,continuous
TEMPC,F032 II.8.a.ii ii.,fusii_echo.csv,ECHO,continuous
HEARTRATE,Heart Rate per min,fusii_echo.csv,ECHO,continuous
RESP,F032 II.10 Respiratory rate:,fusii_echo.csv,ECHO,continuous
BP_SYSTOLIC,F032 II.11.a a.  Systolic:,fusii_echo.csv,ECHO,continuous
BP_DIASTOLIC,F032 II.11.b b.  Diastolic,fusii_echo.csv,ECHO,continuous
ILLNESS,F032 II.12 Were there any illnesses at today's visit?,fusii_echo.csv,ECHO,continuous
COMPLICATIONS,F032 III.3 Were there any complications from the echocardiogram?,fusii_echo.csv,ECHO,continuous
BP_SYSTOLIC_1ST,F032 III.4.a.i Systolic Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_DIASTOLIC_1ST,F032 III.4.b.i Diastolic Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_MEAN_1ST,F032 III.4.c.i Mean Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_SYSTOLIC_2ND,F032 III.4.a.ii Systolic Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_DIASTOLIC_2ND,F032 III.4.b.ii Diastolic Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_MEAN_2ND,F032 III.4.c.ii Mean Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_SYSTOLIC_3RD,F032 III.4.aiii Systolic Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_DIASTOLIC_3RD,F032 III.4.biii Diastolic Blood Pressure,fusii_echo.csv,ECHO,continuous
BP_MEAN_3RD,F032 III.4.ciii Mean Blood Pressure,fusii_echo.csv,ECHO,continuous
MMODE_STRIP,F032 III.5.a a.  M-mode strip chart,fusii_echo.csv,ECHO,continuous
DOPPLER_STRIP,F032 III.5.b b.  Doppler strip chart,fusii_echo.csv,ECHO,continuous
PERICARDIAL_EFF,F032 IV.1 Pericardial effusion (End diastolic measurement):,fusii_echo.csv,ECHO,continuous
AORTIC_MV,F032 IV.2,fusii_echo.csv,ECHO,continuous
AORTIC_MV_NA,F032 IV.2NA N/A,fusii_echo.csv,ECHO,continuous
AORTIC_REG,F032 IV.3 Aortic regurgitation:,fusii_echo.csv,ECHO,continuous
AORTIC_VEG,F032 IV.4 Aortic vegetation:,fusii_echo.csv,ECHO,continuous
PULMONIC_MV,F032 IV.5 Pulmonic valve maximum velocity:,fusii_echo.csv,ECHO,continuous
PULMONIC_MV_NA,F032 IV.5NA N/A,fusii_echo.csv,ECHO,continuous
PULMONIC_REG,F032 IV.6 Pulmonic regurgitation:,fusii_echo.csv,ECHO,continuous
PULMONIC_VEG,F032 IV.7 Pulmonic vegetation:,fusii_echo.csv,ECHO,continuous
MITRAL_MV,F032 IV.8,fusii_echo.csv,ECHO,continuous
MITRAL_MV_NA,F032 IV.8NA N/A,fusii_echo.csv,ECHO,continuous
MITRAL_REG,F032 IV.9 Mitral regurgitation:,fusii_echo.csv,ECHO,continuous
MITRAL_VEG,F032 IV.10 Mitral vegetation:,fusii_echo.csv,ECHO,continuous
TRICUSPID_MV,F032 IV.11,fusii_echo.csv,ECHO,continuous
TRICUSPID_MV_NA,F032 IV.11NA N/A,fusii_echo.csv,ECHO,continuous
TRICUSPID_REG,F032 IV.12 Tricuspid regurgitation:,fusii_echo.csv,ECHO,continuous
TRICUSPID_VEG,F032 IV.13 Tricuspid vegetation:,fusii_echo.csv,ECHO,continuous
ATRIAL_R,F032 IV.14.a a.  Right atrial enlargement,fusii_echo.csv,ECHO,continuous
ATRIAL_L,F032 IV.14.b b.  Left atrial enlargement,fusii_echo.csv,ECHO,continuous
INVTR_SPTL_POS,F032 IV.15 Interventricular septal position in late systole:,fusii_echo.csv,ECHO,continuous
DIASTOLIC_SEPTAL,F032 IV.16 Diastolic septal flattening:,fusii_echo.csv,ECHO,continuous
REGIONAL_WALL_MOTION,F032 IV.17 Regional wall motion abnormalities:,fusii_echo.csv,ECHO,continuous
CV_ABNORMAL_MORE,F032 IV.18 Are there any additional cardiovascular abnormalities that were identified during this procedure  and not documented in a previous question on this f,fusii_echo.csv,ECHO,continuous
CV_ABNORMAL_ABSENT,F032 IV.22 Are there any cardiovascular abnormalities not  documented in previous questions that were  identified on the last echocardiogram that are no  longer,fusii_echo.csv,ECHO,continuous
BNP,F032 V.1 BNP Result,fusii_echo.csv,ECHO,continuous
CV_ABNORMAL,F032 IV.18 Are there any cardiovascular abnormalities that were identified during this procedure?,fusii_echo.csv,ECHO,continuous
P18_STATUS1,Status DX 1,fusii_echo.csv,ECHO,continuous
P18_STATUS2,Status DX 2,fusii_echo.csv,ECHO,continuous
COMPLICATION_SP,*a. What were the complications?  (Specify):,fusii_echo.csv,ECHO,categorical
P18_DX1,DX 1 Code:,fusii_echo.csv,ECHO,continuous
P18_DX2,DX 2 Code:,fusii_echo.csv,ECHO,continuous
BP_METHOD,c. Method:,fusii_echo.csv,ECHO,continuous
CARETAKER_OBJ,b. Caretaker objects to participation,fusii_echo.csv,ECHO,continuous
COMPLIC_DURING,d. Subject developed complications during procedure,fusii_echo.csv,ECHO,continuous
EQUIP_AVAIL,a. Equipment availability,fusii_echo.csv,ECHO,continuous
ILLNESS_SUB,"c. Illness of subject, test cancelled by physician",fusii_echo.csv,ECHO,continuous
INCOM_OTHER,e. Other (specify),fusii_echo.csv,ECHO,continuous
INCOM_UNK,f. Unknown,fusii_echo.csv,ECHO,continuous
THERM_PLACE,b. Thermometer placement:,fusii_echo.csv,ECHO,continuous
FM32_ND,Echocardiogram Performance: data was not collected:,fusii_echo.csv,ECHO,continuous
ILLNESS_NUM,"If Yes, how many illnesses?",fusii_echo.csv,ECHO,continuous
CV_ABNORMAL_NUM,"18a. If Yes, how many cardiovascular abnormalities?",fusii_echo.csv,ECHO,continuous
BSA,Body Surface Area,fusii_echo.csv,ECHO,continuous
AORTICSIZECM,Aortic valve annulus size (cm),fusii_echo.csv,ECHO,continuous
ROOTSIZECM,Aortic root size (cm),fusii_echo.csv,ECHO,continuous
ASCAORTACM,Ascending aorta size (cm),fusii_echo.csv,ECHO,continuous
RRINTERVAL1MSEC,RRInterval1 (msec),fusii_echo.csv,ECHO,continuous
RRINTERVALMSECD10,RR interval for calculation of Heart rate (msec/10),fusii_echo.csv,ECHO,continuous
HRPMIN,Hrpmin,fusii_echo.csv,ECHO,continuous
SHORTENDODIASTOLECM2,Endocardial short axis end diastole dimension area (cm^2),fusii_echo.csv,ECHO,continuous
SHORTEPIDIASOLECM2,Short Axis Epicardial end diastole area (cm^2),fusii_echo.csv,ECHO,continuous
LONGENDODIASTOLECM,4 Chamber Long axis ednocardial end diastole dimension (cms),fusii_echo.csv,ECHO,continuous
LONGEPIDIASTOLECM,4 Chamber long axis epicardial length (cms),fusii_echo.csv,ECHO,continuous
EDVEPI56XEDAXEDLCM3,Epicardial end diastolic volume (cm^3),fusii_echo.csv,ECHO,continuous
EDVEND56XEDAXEDLCM3,Endocardial enddiastole volume (cm^3),fusii_echo.csv,ECHO,continuous
MASSAREALENGTHMETHODGM,Left ventricle mass by area legth method (gms),fusii_echo.csv,ECHO,continuous
AORTICVTICM,Velocity time integral for Left ventricle outflow (cm),fusii_echo.csv,ECHO,continuous
MITRALA,' MitralB(Lvejectiontime)=',fusii_echo.csv,ECHO,continuous
MITRALBLVEJECTIONTIME,MitralBLvejectiontime,fusii_echo.csv,ECHO,continuous
LVMPI,Left Ventricle Myocardial Performance Index,fusii_echo.csv,ECHO,continuous
ETC,Etcorrected=ET/heartrate,fusii_echo.csv,ECHO,continuous
VCF,VCF=SF/Etc/100,fusii_echo.csv,ECHO,continuous
MITRALECMPS,Mitral valve peak early velocity (cm/s),fusii_echo.csv,ECHO,continuous
MITRALACMPS,Mitral valve atrial velocity (cm/s),fusii_echo.csv,ECHO,continuous
EDURATIONMSEC,Mitral valve E wave duration (msec),fusii_echo.csv,ECHO,continuous
ADURATIONMSEC,Mitral valve A wave duration,fusii_echo.csv,ECHO,continuous
DECELTIMEMSEC,Mitral valev E wave Deceleration time (msec),fusii_echo.csv,ECHO,continuous
EARATIO,Mitral valve pulse E A ratio,fusii_echo.csv,ECHO,continuous
PULMVEINSCMPS,Pulmonary vein Systolic wave velocity,fusii_echo.csv,ECHO,continuous
PULMVEINDCMPS,PulmVeinD (cm/s),fusii_echo.csv,ECHO,continuous
PULMADURATIONMSEC,PulmAduration (msec),fusii_echo.csv,ECHO,continuous
PULMAVELOCITYCMPS,PulmAvelocity (cm/s),fusii_echo.csv,ECHO,continuous
PULMVEINS_D,Pulmonary vein S/D ratio,fusii_echo.csv,ECHO,continuous
TDIESEPTALCMPS,Tissue Doppler Early Septal velocity (cm/s),fusii_echo.csv,ECHO,continuous
TDIASEPTALCMPS,Tissue Doppler Septal Atrial velocity (cm/s),fusii_echo.csv,ECHO,continuous
TDIS1SEPTALCMPS,TDIS1Septal (cm/s),fusii_echo.csv,ECHO,continuous
TDIS2SEPTALCMPS,Tissue Doppler septal Systolic velocity (cm/s),fusii_echo.csv,ECHO,continuous
TDIELATERALCMPS,Tissue Doppler Early Mitral valve lateral annulus  (cm/s),fusii_echo.csv,ECHO,continuous
TDIALATERALCMPS,Tissue Doppler Mitral valve A lateral velocity  (cm/s),fusii_echo.csv,ECHO,continuous
TDIS1LATERALCMPS,TDIS1lateral (cm/s),fusii_echo.csv,ECHO,continuous
TDIS2LATERALCMPS,TDIS2lateralcmps,fusii_echo.csv,ECHO,continuous
RVECMPS,Right free wall Tissue Doppler Early velocity (cm/s),fusii_echo.csv,ECHO,continuous
RVACMPS,Right free wall (tricuspid valve) tissue Doppler A velocty (cm/s),fusii_echo.csv,ECHO,continuous
RVS1CMPS,RVS1 (cm/s),fusii_echo.csv,ECHO,continuous
RVS2CMPS,Tissue Doppler Right Free wall (Tricuspid valve) systolic velocity cm/s),fusii_echo.csv,ECHO,continuous
TDIRVAMSEC,TDIRVA (msec),fusii_echo.csv,ECHO,continuous
TDIRVBMSEC,TDIRVB (msec),fusii_echo.csv,ECHO,continuous
EEPRIMESEPTAL,E /Eprime septal ratio,fusii_echo.csv,ECHO,continuous
EEPRIMELATEARAL,E/E prime lateral mitral annulus ratio,fusii_echo.csv,ECHO,continuous
MEANEESEPTALLATERAL,mean E/E prime septal and lateral,fusii_echo.csv,ECHO,continuous
RVTDIMPI,Right ventricle myocardial performance index as measure by Tissue Doppler imaging,fusii_echo.csv,ECHO,continuous
IVSDCM,End diastolic septal thickness (cm),fusii_echo.csv,ECHO,continuous
LVIDDCM,Left ventricle internal dimensions in end diastolic (cm),fusii_echo.csv,ECHO,continuous
PWDDCM,Post wall end diastolic dimensions (cm),fusii_echo.csv,ECHO,continuous
IVSSCM,Septal end Systolic thickness (cm),fusii_echo.csv,ECHO,continuous
LVIDSCM,Left ventricle internal dimensions in end systolic (cm),fusii_echo.csv,ECHO,continuous
PWDSCM,post wall thickness in end systolic (cm),fusii_echo.csv,ECHO,continuous
SHORTENINGFRACTION,Shortening Fraction,fusii_echo.csv,ECHO,continuous
LVTOTALDIMENSUMCM,Left ventricle total dimensions from the septum to posterior wall (cm),fusii_echo.csv,ECHO,continuous
LVTOTALDIMENCUBEDCM3,cube of total dimensions (cm^3),fusii_echo.csv,ECHO,continuous
LVINTERNALDIMCUBEDCM3,cube of internal dimension of left ventricle (cm^3),fusii_echo.csv,ECHO,continuous
LEFTVENTRICLEMASSGM,Leftventriclemass: 0.8{1.04[(LVED + left ventricular posterior wall thickness + interventricular septal thickness)3 - LVED3]} + 0.6 (gm),fusii_echo.csv,ECHO,continuous
TREGUR,Tricuspid regurgitation,fusii_echo.csv,ECHO,continuous
MREGURG,Mitral Regurgitation,fusii_echo.csv,ECHO,continuous
MITRAL4CHCM,Mitral valve annulus length in four chamber view (cm),fusii_echo.csv,ECHO,continuous
LVMIDCAVITYCM,Left ventricle mid cavity length in end diastole (cm),fusii_echo.csv,ECHO,continuous
TRICUSPID4CHCM,Tricupsid valve annulus dimension in 4 chamber (cm),fusii_echo.csv,ECHO,continuous
RVMIDCAVITYCM,Right ventricle mid cavity dimensions in end diastole (cm),fusii_echo.csv,ECHO,continuous
TRVELOCITYCMPS,Tricupsid valve peak velocity (cm/s),fusii_echo.csv,ECHO,continuous
TRGRADIENTMMHG,Tricuspid regurgitation gradient (mmHg),fusii_echo.csv,ECHO,continuous
SDMSEC,Right ventricle Systolic time (msec),fusii_echo.csv,ECHO,continuous
DDMSEC,Right ventricle Diastolic duration (msec),fusii_echo.csv,ECHO,continuous
SD_DDRATIO,SD:DD ratio,fusii_echo.csv,ECHO,continuous
PVEJECTIOTIMEMSEC,Pulmonary valve ejection time (msec),fusii_echo.csv,ECHO,continuous
PVVTICM,Tpulmonary valve Velocity time integral (cm),fusii_echo.csv,ECHO,continuous
PIENDDIASTOLEMMHG,Pulmonay valve end diastolic gradient (mm Hg),fusii_echo.csv,ECHO,continuous
VPLV,Left ventricle velocity of propogation,fusii_echo.csv,ECHO,continuous
LABEL_RESULTS,Results Label,fusii_echo.csv,ECHO,continuous
VISIT_DT_DAYS,F032 Visit Date (recode: number of days after date of initial follow-up visit),fusii_echo.csv,ECHO,continuous
ECHO_DAYS,F032 II.1 Date of echocardiogram visit: (recode: number of days after date of initial follow-up visit),fusii_echo.csv,ECHO,continuous
ECHO_SENT_DT_DAYS,2. Data sent date: (recode: number of days after date of initial follow-up visit),fusii_echo.csv,ECHO,continuous
DATEECHO_DAYS,Date of visit or echo (recode: number of days after date of initial follow-up visit),fusii_echo.csv,ECHO,continuous
AGE_YR,Age at F032 Visit (Years portion),fusii_echo.csv,ECHO,continuous
AGE_MON,Age at F032 Visit (Months portion),fusii_echo.csv,ECHO,continuous
ID,Unique patient identifier (randomized),fusii_fm001.csv,FM001,continuous
FORM_INSTANCE_ID,Form Instance ID,fusii_fm001.csv,FM001,continuous
FORM_ID,Form ID,fusii_fm001.csv,FM001,continuous
REVISION,Form Revision,fusii_fm001.csv,FM001,continuous
VISIT_NBR,Visit Number,fusii_fm001.csv,FM001,continuous
SEQ_NBR,Sequence Number,fusii_fm001.csv,FM001,continuous
TREAT_COMPLET_1,F001 II.1. Did this child complete at least 24 mos of follow-up in BABY HUG Follow-up I?,fusii_fm001.csv,FM001,continuous
TRANSPLANT,"F001 II.2. Has this child had a stem cell transplant since December 31, 2011?",fusii_fm001.csv,FM001,continuous
FOLLOWUP_STUDY,F001 II.3. Has informed consent been obtained?,fusii_fm001.csv,FM001,continuous
DATA_CONSENT,F001 II.4.B. Consent for data file to include child's information?,fusii_fm001.csv,FM001,continuous
BLOOD_SAVE_CONSENT,F001 II.4.C. Consent for blood specimens to be saved indefinitely?,fusii_fm001.csv,FM001,continuous
BLOOD_FUTURE_CONSENT,F001 II.4.E. Consent for blood specimens to be used for future research on sickle cell disease and related disorders?,fusii_fm001.csv,FM001,continuous
DNA_CONSENT,F001 II.4.G. Consent for DNA testing to be performed on blood samples?,fusii_fm001.csv,FM001,continuous
ASSENT,F001 II.4.H. Was Assent signed?,fusii_fm001.csv,FM001,continuous
FOLLOWUP_GROUP,F001 II.5. Follow-up Group,fusii_fm001.csv,FM001,continuous
URINE_SAVE_CONSENT,F001 II.4.D. Consent for urine specimens to be saved indefinitely?,fusii_fm001.csv,FM001,continuous
URINE_FUTURE_CONSENT,F001 II.4.F. Consent for urine specimens to be used for future research on sickle cell disease and related disorders?,fusii_fm001.csv,FM001,continuous
RECONSENT_YN,1. Has subject been reconsented?,fusii_fm001.csv,FM001,continuous
DATA_RECONSENT,B. Reconsent for data file to include child’s information?,fusii_fm001.csv,FM001,continuous
BLOOD_SAVE_RECONSENT,C. Reconsent for blood specimens to be saved indefinitely?,fusii_fm001.csv,FM001,continuous
URINE_SAVE_RECONSENT,D. Reconsent for urine to be saved indefinitely?,fusii_fm001.csv,FM001,continuous
BLOOD_FUTURE_RECONSENT,E. Reconsent for blood samples to be used for future research on sickle cell disease and related disorders?,fusii_fm001.csv,FM001,continuous
URINE_FUTURE_RECONSENT,F. Reconsent for urine samples to be used for future research on sickle cell disease and related disorders?,fusii_fm001.csv,FM001,continuous
DNA_RECONSENT,G. Reconsent for DNA testing to be performed on blood samples?,fusii_fm001.csv,FM001,continuous
ASSENT_RECONSENT,H. Was Assent signed?,fusii_fm001.csv,FM001,continuous
FOLLOWUP_GROUP_RECONSENT,2. Follow-up Group:,fusii_fm001.csv,FM001,continuous
CONSENT_DT_DAYS,F001 II.4.A. Consent Date: (recode: number of days after date of initial follow-up visit),fusii_fm001.csv,FM001,continuous
VISIT_DT_RECONSENT_DAYS,Visit Date: (recode: number of days after date of initial follow-up visit),fusii_fm001.csv,FM001,continuous
RECONSENT_DT_DAYS,A. Reconsent Date: (recode: number of days after date of initial follow-up visit),fusii_fm001.csv,FM001,continuous
ID,Unique patient identifier (randomized),fusii_fm003.csv,FM003,continuous
VISIT_NBR,Visit Number,fusii_fm003.csv,FM003,categorical
FORM_INSTANCE_ID,Form Instance ID,fusii_fm003.csv,FM003,continuous
FORM_ID,Form ID,fusii_fm003.csv,FM003,continuous
REVISION,Form Revision,fusii_fm003.csv,FM003,continuous
SEQ_NBR,Sequence Number,fusii_fm003.csv,FM003,continuous
URINE_LABEL,F003 II.2A Label number:,fusii_fm003.csv,FM003,categorical
URINE_SHIP_HR,F003 II.1D.HR Time Shipped:,fusii_fm003.csv,FM003,continuous
URINE_SHIP_MN,F003 II.1D.MN Minutes urine shipped,fusii_fm003.csv,FM003,continuous
URN_NPO,Urine Hours NPO,fusii_fm003.csv,FM003,continuous
BLOOD_LABEL,F003 II.3A Label number:,fusii_fm003.csv,FM003,categorical
BLOOD_SHIP_HR,F003 II.2D.HR Time Shipped:,fusii_fm003.csv,FM003,continuous
BLOOD_SHIP_MN,F003 II.2D.MN Minute blood shipped,fusii_fm003.csv,FM003,continuous
CYSTATIN_LABEL,F003 II.4A Label Number:,fusii_fm003.csv,FM003,categorical
CYSTATIN_SHIP_HR,F003 II.3D.HR Time Shipped:,fusii_fm003.csv,FM003,continuous
CYSTATIN_SHIP_MN,F003 II.3D.MN Minute cystatin shipped,fusii_fm003.csv,FM003,continuous
HBF_LABEL,F003 II.5A Label Number:,fusii_fm003.csv,FM003,categorical
