varname,LABEL,file,MEMNAME,picsure_type
SPLANP,F033 III.2.D Anterior - Posterior,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
SPLVOL,F033 III.2.E Estimated total spleen volume,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
SPLVOLND,F033 III.2.END N/D,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
SPLHOM,F033 III.2.F Homogeneity,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
INHOM_SP,"F033 III.2.F.1 *1. If inhomogeneous, explain:",fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
RKID,F033 III.3 Right Kidney,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
RKVOL,F033 III.3.A Estimated volume,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
RKRPAR,F033 III.3.B Renal parenchyma,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
RKRPEX,"F033 III.3.B.1 *1. If abnormal, explain:",fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
RKECHO,F033 III.3.C Echogenicity,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
RKECEX,"F033 III.3.C.1 *1. If abnormal, explain:",fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
LKID,F033 III.4 Left Kidney,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
LKVOL,F033 III.4.A Estimated volume,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
LKRPAR,F033 III.4.B Renal parenchyma,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
LKRPEX,"F033 III.4.B.1 *1. If abnormal, explain:",fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
LKECHO,F033 III.4.C Echogenicity,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
LKECEX,"F033 III.4.C.1 *1. If abnormal, explain:",fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
LVRENL,F033 III.5 Liver enlarged,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
ABDABN,F033 III.6 Any other abdominal abnormalities,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
ABDABNEX,"F033 III.6.A If yes, explain:",fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
ABDSEQPT,F023 II_1 1. Equipment,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
ABDSTRNS,F023 II_2 2. Transducer,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
STATUS45,F023 II_3 3. Quality of study,fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,categorical
VISIT_DT_FM23_DAYS,F023 1. Date of interview (recode: number of days after date of initial follow-up visit),fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
ABDOMINAL_SONO_DT_FM20_DAYS,F020 3A. Abdominal Sonogram Date Performed (recode: number of days after date of initial follow-up visit),fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
ABDRD_DT_DAYS,F033 II.4 Date of Reading: (recode: number of days after date of initial follow-up visit),fusi_abdominal_sonogram.csv,ABDOMINAL_SONOGRAM,continuous
ID,Unique patient identifier (randomized),fusi_blood.csv,BLOOD,continuous
FORM_ID,FORM ID,fusi_blood.csv,BLOOD,continuous
BLOOD_LABEL5,Blood Label Number,fusi_blood.csv,BLOOD,continuous
VISIT_NBR,Visit Number,fusi_blood.csv,BLOOD,categorical
CELLS,F200 Cells,fusi_blood.csv,BLOOD,continuous
PLASMA,F200 Plasma,fusi_blood.csv,BLOOD,continuous
VISIT_DT_DAYS,VISIT DATE (recode: number of days after date of initial follow-up visit),fusi_blood.csv,BLOOD,continuous
BLOOD_DT_DAYS,F003 B. Date Collected (recode: number of days after date of initial follow-up visit),fusi_blood.csv,BLOOD,continuous
COLLECTION_DT_DAYS,COLLECTION DATE (recode: number of days after date of initial follow-up visit),fusi_blood.csv,BLOOD,continuous
ID,Unique patient identifier (randomized),fusi_creatinine.csv,CREATININE,continuous
FORM_ID,FORM ID,fusi_creatinine.csv,CREATININE,continuous
CREATININE_LABEL,Creatinine Label Number,fusi_creatinine.csv,CREATININE,continuous
VISIT_NBR,Visit Number,fusi_creatinine.csv,CREATININE,categorical
S_CREAT,F200 S_CREAT,fusi_creatinine.csv,CREATININE,continuous
RESIDUAL_VOL1,F200 RESIDUAL_VOL1,fusi_creatinine.csv,CREATININE,continuous
VISIT_DT_DAYS,VISIT DATE (recode: number of days after date of initial follow-up visit),fusi_creatinine.csv,CREATININE,continuous
CREATININE_DT_DAYS,F011 B. Date Collected: (recode: number of days after date of initial follow-up visit),fusi_creatinine.csv,CREATININE,continuous
COLLECTION_DT_DAYS,COLLECTION DATE (recode: number of days after date of initial follow-up visit),fusi_creatinine.csv,CREATININE,continuous
ID,Unique patient identifier (randomized),fusi_cystatin.csv,CYSTATIN,continuous
FORM_ID,FORM ID,fusi_cystatin.csv,CYSTATIN,continuous
CYSTATIN_C_LABEL,Cystatin C Label Number,fusi_cystatin.csv,CYSTATIN,continuous
VISIT_NBR,Visit Number,fusi_cystatin.csv,CYSTATIN,categorical
CYS_AVG,Cystatin C Average,fusi_cystatin.csv,CYSTATIN,continuous
VISIT_DT_DAYS,VISIT DATE (recode: number of days after date of initial follow-up visit),fusi_cystatin.csv,CYSTATIN,continuous
CYSTATIN_C_DT_DAYS,F003 B.Date Collected (recode: number of days after date of initial follow-up visit),fusi_cystatin.csv,CYSTATIN,continuous
COLLECTION_DT_DAYS,COLLECTION DATE (recode: number of days after date of initial follow-up visit),fusi_cystatin.csv,CYSTATIN,continuous
ID,Unique patient identifier (randomized),fusi_fm001.csv,FM001,continuous
FORM_ID,Form ID,fusi_fm001.csv,FM001,continuous
REVISION,Form Revision,fusi_fm001.csv,FM001,continuous
VISIT_NBR,Visit Number,fusi_fm001.csv,FM001,continuous
SEQ_NBR,Sequence Number,fusi_fm001.csv,FM001,continuous
TREAT_COMPLET,F001 1. Did this child complete at least 18 mos. of randomized treatment in BABY HUG?,fusi_fm001.csv,FM001,categorical
FOLLOWUP_STUDY,F001 2. Has informed consent been obtained?,fusi_fm001.csv,FM001,categorical
FOLLOWUP_GROUP,F001 4. Follow-up Group,fusi_fm001.csv,FM001,categorical
HYDROXYUREA,F001 A. Open Label Hydroxyurea?,fusi_fm001.csv,FM001,categorical
NO_HYDROXYUREA,F001 B. No hydroxyurea (standard care)?,fusi_fm001.csv,FM001,categorical
CHRONIC_TRANSFUSION,F001 C. Chronic Transfusion?,fusi_fm001.csv,FM001,categorical
OTHER,F001 D. Other?,fusi_fm001.csv,FM001,categorical
SP,"F001 If other, specify",fusi_fm001.csv,FM001,categorical
DATA_CONSENT,F001 B. Consent for data file to include child's information?,fusi_fm001.csv,FM001,categorical
BLOOD_SAVE_CONSENT,F001 C. Consent for blood specimens to be saved indefinitely?,fusi_fm001.csv,FM001,categorical
BLOOD_FUTURE_CONSENT,F001 D. Consent for blood specimens to be used for future research on sickle cell disease and related disorders?,fusi_fm001.csv,FM001,categorical
CONSENT_DT_DAYS,F001 A. Consent Date (recode: number of days after date of initial follow-up visit),fusi_fm001.csv,FM001,continuous
ID,Unique patient identifier (randomized),fusi_fm002.csv,FM002,continuous
FORM_ID,Form ID,fusi_fm002.csv,FM002,continuous
REVISION,Form Revision,fusi_fm002.csv,FM002,continuous
VISIT_NBR,Visit Number,fusi_fm002.csv,FM002,continuous
SEQ_NBR,Sequence Number,fusi_fm002.csv,FM002,continuous
DOSE_WEIGHT,F002 2. Dose Started,fusi_fm002.csv,FM002,continuous
DOSE_FORM,F002 3. Dose Form (choose one):,fusi_fm002.csv,FM002,continuous
ANC_LOW,F002 1. A. Is there an ANC below which you will hold open label HU treatment?,fusi_fm002.csv,FM002,categorical
TREAT_DOSE1,"F002 B. If Yes,",fusi_fm002.csv,FM002,categorical
PLATELET_LOW,F002 2. A. Is there a platelet count below which your institution will hold open label HU treatment?,fusi_fm002.csv,FM002,categorical
TREAT_DOSE2,"F002 B. If Yes,",fusi_fm002.csv,FM002,categorical
DOSE_SP2,"F002 1. If Other, then specify:",fusi_fm002.csv,FM002,categorical
SPLEEN_CHANGE,F002 C. Is there a hold that can be started based on spleen size or change in spleen size?,fusi_fm002.csv,FM002,categorical
HEMOGLOBIN_LOW,F002 1. A. Is there an ANC below which you will hold open label HU treatment?,fusi_fm002.csv,FM002,categorical
HEMO_6GM_DL,F002 1. 6 gm/dl or below,fusi_fm002.csv,FM002,categorical
HEMO_5_5GM_DL,F002 2. 5.5 gm/dl or below,fusi_fm002.csv,FM002,categorical
HEMO_5GM_DL,F002 3. 5 gm/dl or below,fusi_fm002.csv,FM002,categorical
PCT_BELOW_BASELINE,F002 4. Percentage below baseline,fusi_fm002.csv,FM002,continuous
BELOW_BASLINE_PERC,"F002 a. If percentage below baseline, specify percentage:",fusi_fm002.csv,FM002,continuous
HEMO_LOW_OTHER,F002 5. Other,fusi_fm002.csv,FM002,categorical
HEMO_AMOUNT_SP,"F002 a. If Other, specify:",fusi_fm002.csv,FM002,categorical
HEMO_RETICULO,F002 4. A. Is there a hemoglobin/reticulocyte combination at which your institution will hold open label HU treatment?,fusi_fm002.csv,FM002,categorical
HEMO_AMOUNT2,F002 1. Hemoglobin of:,fusi_fm002.csv,FM002,continuous
RETICULOCYTE_NUM,F002 2. Absolute Reticulocyte of,fusi_fm002.csv,FM002,categorical
NEXT_COUNT,"F002 5. If your institution holds HU, when will the patient return for the next blood count (choose one)?",fusi_fm002.csv,FM002,categorical
MEDICATION,F002 6. How much HU does your institution prescribe at each blood count check?,fusi_fm002.csv,FM002,categorical
MEDICATION_SP,"F002 A. If Other, then specify:",fusi_fm002.csv,FM002,categorical
VISIT_DT_DAYS,Visit Date (recode: number of days after date of initial follow-up visit),fusi_fm002.csv,FM002,continuous
START_DT_DAYS,F002 1. Date HU  Started (recode: number of days after date of initial follow-up visit),fusi_fm002.csv,FM002,continuous
ID,Unique patient identifier (randomized),fusi_fm003.csv,FM003,continuous
FORM_ID,Form ID,fusi_fm003.csv,FM003,continuous
REVISION,Form Revision,fusi_fm003.csv,FM003,continuous
VISIT_NBR,Visit Number,fusi_fm003.csv,FM003,continuous
SEQ_NBR,Sequence Number,fusi_fm003.csv,FM003,continuous
URINE_LABEL,F003 A. Label number,fusi_fm003.csv,FM003,continuous
URINE_LABEL_ND,F003 Not Done,fusi_fm003.csv,FM003,categorical
BLOOD_LABEL,F003 A. Label number,fusi_fm003.csv,FM003,continuous
BLOOD_LABEL_ND,F003 Not Done,fusi_fm003.csv,FM003,categorical
CYSTATIN_C_LABEL,F003 A. Label Number,fusi_fm003.csv,FM003,continuous
CYSTATIN_C_ND,F003 Not Done,fusi_fm003.csv,FM003,categorical
VISIT_DT_DAYS,F003 (recode: number of days after date of initial follow-up visit),fusi_fm003.csv,FM003,continuous
URINE_DT_DAYS,F003 B. Date collected (recode: number of days after date of initial follow-up visit),fusi_fm003.csv,FM003,continuous
BLOOD_DT_DAYS,F003 B. Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm003.csv,FM003,continuous
CYSTATIN_C_DT_DAYS,F003 B.Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm003.csv,FM003,continuous
ID,Unique patient identifier (randomized),fusi_fm011.csv,FM011,continuous
FORM_ID,Form ID,fusi_fm011.csv,FM011,continuous
REVISION,Form Revision,fusi_fm011.csv,FM011,continuous
VISIT_NBR,Visit Number,fusi_fm011.csv,FM011,categorical
SEQ_NBR,Sequence Number,fusi_fm011.csv,FM011,continuous
URINE_LABEL,F011 Urine Microalbumin: Creatinine Not Done,fusi_fm011.csv,FM011,continuous
URINE_LABEL_NUM,F011 Urine Microalbumin: Creatinine Label Number,fusi_fm011.csv,FM011,continuous
BLOOD_LABEL,F011 Stored Blood Sample Not Done,fusi_fm011.csv,FM011,continuous
BLOOD_LABEL_NUM,F011 Stored Blood Sample Label Number,fusi_fm011.csv,FM011,continuous
VDJ_LABEL,F011 VDJ/HJB Not Done,fusi_fm011.csv,FM011,continuous
VDJ_LABEL_NUM,F011 VDJ/HJB Label Number,fusi_fm011.csv,FM011,continuous
CELL_LABEL,F011 Pitted Cell Not Done,fusi_fm011.csv,FM011,continuous
CELL_LABEL_NUM,F011 Pitted Cell Label Number,fusi_fm011.csv,FM011,continuous
CYSTATIN_LABEL,F011 Cystatin C Not Done,fusi_fm011.csv,FM011,continuous
CYSTATIN_LABEL_NUM,F011 Cystatin C Label Number,fusi_fm011.csv,FM011,continuous
CREATININE_LABEL,F011 Creatinine Not Done,fusi_fm011.csv,FM011,continuous
CREATININE_LABEL_NUM,F011 Creatinine Label Number,fusi_fm011.csv,FM011,continuous
VISIT_DT_DAYS,F011 1. Date of Interview (recode: number of days after date of initial follow-up visit),fusi_fm011.csv,FM011,continuous
URINE_DT_DAYS,F011 Urine Microalbumin: Creatinine Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm011.csv,FM011,continuous
BLOOD_DT_DAYS,F011 Stored Blood Sample Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm011.csv,FM011,continuous
VDJ_DT_DAYS,F011 VDJ/HJB Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm011.csv,FM011,continuous
CELL_DT_DAYS,F011 Pitted Cell Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm011.csv,FM011,continuous
CYSTATIN_DT_DAYS,F011 Cystatin C Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm011.csv,FM011,continuous
CREATININE_DT_DAYS,F011 Creatinine Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm011.csv,FM011,continuous
ID,Unique patient identifier (randomized),fusi_fm012.csv,FM012,continuous
FORM_ID,Form ID,fusi_fm012.csv,FM012,continuous
REVISION,Form Revision,fusi_fm012.csv,FM012,continuous
VISIT_NBR,Visit Number,fusi_fm012.csv,FM012,categorical
SEQ_NBR,Sequence Number,fusi_fm012.csv,FM012,continuous
END_PARTICIPATION,F012 A. Planned end of follow-up participation,fusi_fm012.csv,FM012,categorical
INACTIVE,F012 1. Inactive follow-up status,fusi_fm012.csv,FM012,categorical
RELOCATION,F012 2. Permanent relocation to area with no BABY HUG Clinic,fusi_fm012.csv,FM012,categorical
WITHDRAW,F012 3. Withdrew consent,fusi_fm012.csv,FM012,categorical
DEATH,F012 4. Death,fusi_fm012.csv,FM012,categorical
OTHER,F012 5. Other condition requiring end of participation,fusi_fm012.csv,FM012,categorical
OTHER_SP,"F012 If Yes, then specify:",fusi_fm012.csv,FM012,categorical
VISIT_DT_DAYS,F012 1. Date of Interview (recode: number of days after date of initial follow-up visit),fusi_fm012.csv,FM012,continuous
LAST_CONTACT_DT_DAYS,F012 2. Date of last contact with family (recode: number of days after date of initial follow-up visit),fusi_fm012.csv,FM012,continuous
ID,Unique patient identifier (randomized),fusi_fm013.csv,FM013,continuous
FORM_ID,Form ID,fusi_fm013.csv,FM013,continuous
REVISION,Form Revision,fusi_fm013.csv,FM013,continuous
VISIT_NBR,Visit Number,fusi_fm013.csv,FM013,categorical
SEQ_NBR,Sequence Number,fusi_fm013.csv,FM013,continuous
PTNTPOS,F013 PATIENT'S POSITION DURING EXAM,fusi_fm013.csv,FM013,categorical
POS_SP,F013 SPECIFY,fusi_fm013.csv,FM013,categorical
COMPEXAM,F013 COMPLETENESS OF EXAM,fusi_fm013.csv,FM013,categorical
INCEXAM,F013 REASON FOR INCOMPLETE EXAM,fusi_fm013.csv,FM013,categorical
INCEX_SP,F013 SPECIFY,fusi_fm013.csv,FM013,categorical
TCD_LBL,F013 TCD LABEL,fusi_fm013.csv,FM013,continuous
VISIT_DT_DAYS,F013 Visit Date (recode: number of days after date of initial follow-up visit),fusi_fm013.csv,FM013,continuous
ID,Unique patient identifier (randomized),fusi_fm020.csv,FM020,continuous
FORM_ID,Form ID,fusi_fm020.csv,FM020,continuous
REVISION,Form Revision,fusi_fm020.csv,FM020,continuous
VISIT_NBR,Visit Number,fusi_fm020.csv,FM020,categorical
SEQ_NBR,Sequence Number,fusi_fm020.csv,FM020,continuous
BLOOD_COLLECT,F020 1. Were blood specimens collected as part of active follow-up?,fusi_fm020.csv,FM020,categorical
HBF_LABEL,F020 2A. HbF Label Number,fusi_fm020.csv,FM020,continuous
HBF_LABEL_ND,F020 2A1. HbF Label Number Not Done,fusi_fm020.csv,FM020,categorical
HOWELL_LABEL,F020 3A. Howell Jolly Bodies Label Number,fusi_fm020.csv,FM020,continuous
HOWELL_LABEL_ND,F020 3A1. Howell Jolly Bodies Label Number Not Done,fusi_fm020.csv,FM020,categorical
CELL_LABEL,F020 4A. Pitted Cell Label Number,fusi_fm020.csv,FM020,continuous
CELL_LABEL_ND,F020 4A1. Pitted Cell Label Number Not Done,fusi_fm020.csv,FM020,categorical
CYSTATIN_LABEL,F020 5A. Cystain C LAbel number,fusi_fm020.csv,FM020,continuous
CYSTATIN_LABEL_ND,F020 5A1. Cystain C LAbel number Not Done,fusi_fm020.csv,FM020,categorical
CREATININE_LABEL,F020 6A. Creatinine Label Number,fusi_fm020.csv,FM020,continuous
CREATININE_LABEL_ND,F020 6A1. Creatinine Label Number Not Done,fusi_fm020.csv,FM020,categorical
LIVER_SCAN,F020 1. Liver/Spleen Scan Performed,fusi_fm020.csv,FM020,categorical
DTPA_CLEAR,F020 2. DTPA Clearance Performed,fusi_fm020.csv,FM020,categorical
ABDOMINAL_SONO,F020 3. Abdominal Sonogram Performed,fusi_fm020.csv,FM020,categorical
NEUROPSYCH_TEST,F020 4. Neuropsychology Testing Performed,fusi_fm020.csv,FM020,categorical
VISIT_DT_DAYS,F020 1. Date of Interview (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
HBF_DT_DAYS,F020 2B. HbF Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
HOWELL_DT_DAYS,F020 3B. Howell Jolly Bodies Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
CELL_DT_DAYS,F020 4B. Pitted Cell Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
CYSTATIN_DT_DAYS,F020 5B. Cystain C Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
CREATININE_DT_DAYS,F020 6B. Creatinine Date Collected (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
LIVER_SCAN_DT_DAYS,F020 1A. Liver/Spleen Scan Date Performed (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
DTPA_CLEAR_DT_DAYS,F020 2A. DTPA Clearance Date Performed (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
ABDOMINAL_SONO_DT_DAYS,F020 3A. Abdominal Sonogram Date Performed (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
NEUROPSYCH_DT_DAYS,F020 4A. Neuropsychology Testing Date Performed (recode: number of days after date of initial follow-up visit),fusi_fm020.csv,FM020,continuous
ID,Unique patient identifier (randomized),fusi_fm021.csv,FM021,continuous
FORM_ID,Form ID,fusi_fm021.csv,FM021,continuous
REVISION,Form Revision,fusi_fm021.csv,FM021,continuous
VISIT_NBR,Visit Number,fusi_fm021.csv,FM021,categorical
SEQ_NBR,Sequence Number,fusi_fm021.csv,FM021,continuous
CAMTYPE,F021 II_1 Camera manufacturer:,fusi_fm021.csv,FM021,categorical
CAMMODEL,F021 II-2 Camera Model:,fusi_fm021.csv,FM021,categorical
COLLIMAT,F021 II_3 Collimator:,fusi_fm021.csv,FM021,categorical
SUPCOLLD,F021 II_4 Supplier of TC-sulfur colloid:,fusi_fm021.csv,FM021,categorical
DOSINJ44,F021 II_5 Dose injected:,fusi_fm021.csv,FM021,continuous
INJ44HR,F021 II_6HR Time of injection (24-hour clock) HR,fusi_fm021.csv,FM021,continuous
INJ44MN,F021 II_6MN Time of injection (24-hour clock) MN,fusi_fm021.csv,FM021,continuous
IMSTRHR,F021 II_7HR Time imaging started HR,fusi_fm021.csv,FM021,continuous
IMSTRMN,F021 II_7MN Time imaging started MN,fusi_fm021.csv,FM021,continuous
IMCOMHR,F021 II_8HR Time imaging completed HR,fusi_fm021.csv,FM021,continuous
IMCOMMN,F021 II_8MN Time imaging completed MN,fusi_fm021.csv,FM021,continuous
CAMANGLE,F021 II_9 Camera angle:,fusi_fm021.csv,FM021,continuous
ANTPOSMN,F021 II_10MN True Posterior imaging time (min:sec) MN,fusi_fm021.csv,FM021,continuous
ANTPOSSC,F021 II_10SC True Posterior imaging time (min:sec) SC,fusi_fm021.csv,FM021,continuous
OBLIMCNT,F021 II_11 Right Posterior Oblique Image Counts:,fusi_fm021.csv,FM021,continuous
LSSCNLBL,F021 II_12 Film Label:,fusi_fm021.csv,FM021,continuous
AOI400K,F021 II_13A 400 K Image adequate?,fusi_fm021.csv,FM021,categorical
AOITIMED,F021 II_13B Timed Image adequate?,fusi_fm021.csv,FM021,categorical
KASPLTOT,F021 III_1A1a Anterior View Spleen total counts,fusi_fm021.csv,FM021,continuous
KASPLPIX,F021 III_1A1b Anterior View Spleen # pixels in ROI,fusi_fm021.csv,FM021,continuous
KASPLCNT,F021 III_1A1c Anterior View Spleen counts/pixel,fusi_fm021.csv,FM021,continuous
KALIVTOT,F021 III_1A2a Anterior View Liver total counts,fusi_fm021.csv,FM021,continuous
KALIVPIX,F021 III_1A2b Anterior View Liver # pixels in ROI,fusi_fm021.csv,FM021,continuous
KALIVCNT,F021 III_1A2c Anterior View Liver counts/pixel,fusi_fm021.csv,FM021,continuous
KPSPLTOT,F021 III_1B1a Posterior View Spleen total counts,fusi_fm021.csv,FM021,continuous
KPSPLPIX,F021 III_1B1b Posterior View Spleen # pixels in ROI,fusi_fm021.csv,FM021,continuous
KPSPLCNT,F021 III_1B1c Posterior View Spleen counts/pixel,fusi_fm021.csv,FM021,continuous
KPLIVTOT,F021 III_1B2a Posterior View Liver total counts,fusi_fm021.csv,FM021,continuous
KPLIVPIX,F021 III_1B2b Posterior View Liver # pixels in ROI,fusi_fm021.csv,FM021,continuous
KPLIVCNT,F021 III_1B2c Posterior View Liver counts/pixel,fusi_fm021.csv,FM021,continuous
KSLRTTOT,F021 III_1C1 Spleen/Liver Ratio Total counts,fusi_fm021.csv,FM021,continuous
KSLRTCNT,F021 III_1C2 Spleen/Liver Ratio Counts/pixel,fusi_fm021.csv,FM021,continuous
TASPLTOT,F021 III_2A1a Timed Image Left Anterior Oblique View Spleen total counts,fusi_fm021.csv,FM021,continuous
TASPLPIX,F021 III_2A1b Timed Image Left Anterior Oblique View Spleen # pixels in ROI,fusi_fm021.csv,FM021,continuous
TASPLCNT,F021 III_2A1c Timed Image Left Anterior Oblique View Spleen counts/pixel,fusi_fm021.csv,FM021,continuous
TALIVTOT,F021 III_2A2a Timed Image Left Anterior Oblique View Liver total counts,fusi_fm021.csv,FM021,continuous
TALIVPIX,F021 III_2A2b Timed Image Left Anterior Oblique View Liver # pixels in ROI,fusi_fm021.csv,FM021,continuous
TALIVCNT,F021 III_2A2c Timed Image Left Anterior Oblique View Liver counts/pixel,fusi_fm021.csv,FM021,continuous
TPSPLTOT,F021 III_2B1a Timed Image Right Anterior Oblique View Spleen total counts,fusi_fm021.csv,FM021,continuous
TPSPLPIX,F021 III_2B1b Timed Image Right Anterior Oblique View Spleen # pixels in ROI,fusi_fm021.csv,FM021,continuous
TPSPLCNT,F021 III_2B1c Timed Image Right  Anterior Oblique View Spleen counts/pixel,fusi_fm021.csv,FM021,continuous
TPLIVTOT,F021 III_2B2a Timed Image Right Anterior Oblique View Liver total counts,fusi_fm021.csv,FM021,continuous
TPLIVPIX,F021 III_2B2b Timed Image Right Anterior Oblique View Liver # pixels in ROI,fusi_fm021.csv,FM021,continuous
TPLIVCNT,F021 III_2B2c Timed Image Right Anterior Oblique View Liver counts/pixel,fusi_fm021.csv,FM021,continuous
TSLRTTOT,F021 III_2C1 Spleen/Liver Ratio Total counts,fusi_fm021.csv,FM021,continuous
TSLRTCNT,F021 III_2C2 Spleen/Liver Ratio Counts/pixel,fusi_fm021.csv,FM021,continuous
SIGNATURE,F021 2. Signature:,fusi_fm021.csv,FM021,continuous
