varname,LABEL,file,MEMNAME,picsure_type
HOWELLJC,IVc. HOW WELL CARRIES OUT CHORE C,phase23_acbcpubn.csv,ACBCPUBN,categorical
NUMFRIEN,V.1 NUMBER OF CLOSE FRIENDS,phase23_acbcpubn.csv,ACBCPUBN,categorical
TIMWEEKF,V.2 NUMBER OF TIMES/WEEK WITH FRIENDS,phase23_acbcpubn.csv,ACBCPUBN,categorical
GETALSIB,VI.a GETS ALONG WITH SIBLINGS,phase23_acbcpubn.csv,ACBCPUBN,categorical
GETALPEE,VI.b GETS ALONG WITH PEERS,phase23_acbcpubn.csv,ACBCPUBN,categorical
GETALPAR,VI.c BEHAVE WITH PARENTS,phase23_acbcpubn.csv,ACBCPUBN,categorical
PLAYWORK,VI.d PLAY & WORK BY HIM/HERSELF,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUBJECTA,VII.1a CURRENT SCHOOL PERFORMANCE SUBJ A,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUBJECTB,VII.1b CURRENT SCHOOL PERFORMANCE SUBJ B,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUBJECTC,VII.1c CURRENT SCHOOL PERFORMANCE SUBJ C,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUBJECTD,VII.1d CURRENT SCHOOL PERFORMANCE SUBJ D,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUBJECTE,VII.1e CURRENT SCHOOL PERFORMANCE SUBJ E,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUBJECTF,VII.1f CURRENT SCHOOL PERFORMANCE SUBJ F,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUBJECTG,VII.1g CURRENT SCHOOL PERFORMANCE SUBJ G,phase23_acbcpubn.csv,ACBCPUBN,categorical
SPECCLAS,VII.2 IN SPECIAL CLASS,phase23_acbcpubn.csv,ACBCPUBN,categorical
REPGRADE,VII.3 EVER REPEATED A GRADE,phase23_acbcpubn.csv,ACBCPUBN,categorical
OACAPRO,VII.4 ANY OTHER PROBLEMS IN SCHOOL,phase23_acbcpubn.csv,ACBCPUBN,categorical
ACTYOUNG,VIII.1 ACTS TOO YOUNG,phase23_acbcpubn.csv,ACBCPUBN,categorical
ALLERGY,VIII.2 ALLERGIES,phase23_acbcpubn.csv,ACBCPUBN,categorical
ARGUES,VIII.3 ARGUES A LOT,phase23_acbcpubn.csv,ACBCPUBN,categorical
ASTHMA,VIII.4 ASTHMA,phase23_acbcpubn.csv,ACBCPUBN,categorical
BEHVOSEX,VIII.5 BEHAVES LIKE OPPOSITE SEX,phase23_acbcpubn.csv,ACBCPUBN,categorical
BMOUTTOI,VIII.6 BOWEL MOVEMENTS OUTSIDE TOILET,phase23_acbcpubn.csv,ACBCPUBN,categorical
BRAGGING,"VIII.7 BRAGGING, BOASTING",phase23_acbcpubn.csv,ACBCPUBN,categorical
CANTCONC,VIII.8 CANT CONCENTRATE,phase23_acbcpubn.csv,ACBCPUBN,categorical
OBSESSIO,VIII.9 CANT GET MIND OFF CERT THOUGHTS,phase23_acbcpubn.csv,ACBCPUBN,categorical
RESTLESS,VIII.10 CANT SIT STILL/RESTLESS,phase23_acbcpubn.csv,ACBCPUBN,categorical
TOODEP,VIII.11 CLINGS TO ADULTS/ TOO DEPENDENT,phase23_acbcpubn.csv,ACBCPUBN,categorical
LONELIN,VIII.12 COMPLAINS OF LONELINESS,phase23_acbcpubn.csv,ACBCPUBN,categorical
CONFUSED,VIII.13 CONFUSED,phase23_acbcpubn.csv,ACBCPUBN,categorical
CRIES,VIII.14 CRIES A LOT,phase23_acbcpubn.csv,ACBCPUBN,categorical
CRUELAN,VIII.15 CRUEL TO ANIMALS,phase23_acbcpubn.csv,ACBCPUBN,categorical
CRUELOTH,VIII.16 CRUELTY TO OTHERS,phase23_acbcpubn.csv,ACBCPUBN,categorical
DAYDREAM,VIII.17 DAYDREAMS,phase23_acbcpubn.csv,ACBCPUBN,categorical
DEMATTEN,VIII.19 DEMANDS A LOT OF ATTENTION,phase23_acbcpubn.csv,ACBCPUBN,categorical
DESTROWN,VIII.20 DESTROYS HIS/HER OWN THINGS,phase23_acbcpubn.csv,ACBCPUBN,categorical
DESTROTH,VIII.21 DESTROYS OTHERS' THINGS,phase23_acbcpubn.csv,ACBCPUBN,categorical
DISOBHOM,VIII.22 DISOBEDIENT AT HOME,phase23_acbcpubn.csv,ACBCPUBN,categorical
DISOBSCH,VIII.23 DISOBEDIENT AT SCHOOL,phase23_acbcpubn.csv,ACBCPUBN,categorical
DSNTEATW,VIII.24 DOESNT EAT WELL,phase23_acbcpubn.csv,ACBCPUBN,categorical
DSNTGALO,VIII.25 DOESNT GET ALONG W/ OTHER KIDS,phase23_acbcpubn.csv,ACBCPUBN,categorical
DSNTGUIL,VIII.26 DOESNT SEEM TO FEEL GUILTY,phase23_acbcpubn.csv,ACBCPUBN,categorical
JEALOUS,VIII.27 EASILY JEALOUS,phase23_acbcpubn.csv,ACBCPUBN,categorical
EATNONFO,VIII.28 EATS OR DRINKS NONFOODS,phase23_acbcpubn.csv,ACBCPUBN,categorical
FEARS,VIII.29 FEARS CERT ANIMALS OR SITUATIONS,phase23_acbcpubn.csv,ACBCPUBN,categorical
FEARSCHL,VIII.30 FEARS GOING TO SCHOOL,phase23_acbcpubn.csv,ACBCPUBN,categorical
FEARDOBD,VIII.31 FEARS MIGHT DO SOMETHING BAD,phase23_acbcpubn.csv,ACBCPUBN,categorical
PERFECT,VIII.32 FEELS HAS TO BE PERFECT,phase23_acbcpubn.csv,ACBCPUBN,categorical
FEARNOLV,VIII.33 FEELS NO ONE LOVES HIM/HER,phase23_acbcpubn.csv,ACBCPUBN,categorical
OTHOTGH,VIII.34 FEELS OTHERS OUT TO GET HIM/HER,phase23_acbcpubn.csv,ACBCPUBN,categorical
INFERIOR,VIII.35 FEELS WORTHLESS OR INFERIOR,phase23_acbcpubn.csv,ACBCPUBN,categorical
ACCPRONE,VIII.36 ACCIDENT-PRONE,phase23_acbcpubn.csv,ACBCPUBN,categorical
GETSFIGH,VIII.37 GETS IN MANY FIGHTS,phase23_acbcpubn.csv,ACBCPUBN,categorical
TEASED,VIII.38 GETS TEASED A LOT,phase23_acbcpubn.csv,ACBCPUBN,categorical
TROUBCHI,VIII.39 HANGS W/ CHILDREN GET IN TROUBLE,phase23_acbcpubn.csv,ACBCPUBN,categorical
HEARSOUN,VIII.40 HEARS THINGS THAT AREN'T THERE,phase23_acbcpubn.csv,ACBCPUBN,categorical
IMPULSIV,VIII.41 IMPULSIVE,phase23_acbcpubn.csv,ACBCPUBN,categorical
LIKEBEAL,VIII.42 LIKES TO BE ALONE,phase23_acbcpubn.csv,ACBCPUBN,categorical
LYCHEAT,VIII.43 LYING OR CHEATING,phase23_acbcpubn.csv,ACBCPUBN,categorical
BITEFING,VIII.44 BITES FINGERNAILS,phase23_acbcpubn.csv,ACBCPUBN,categorical
NERVOUS,VIII.45 NERVOUS,phase23_acbcpubn.csv,ACBCPUBN,categorical
TWITCH,VIII.46 TWITCHING,phase23_acbcpubn.csv,ACBCPUBN,categorical
NIGHTMAR,VIII.47 HAS NIGHTMARES,phase23_acbcpubn.csv,ACBCPUBN,categorical
DISLIKED,VIII.48 NOT LIKED BY OTHER CHILDREN,phase23_acbcpubn.csv,ACBCPUBN,categorical
CONSTIP,VIII.49 CONSTIPATED,phase23_acbcpubn.csv,ACBCPUBN,categorical
ANXIOUS,VIII.50 TOO FEARFUL OR ANXIOUS,phase23_acbcpubn.csv,ACBCPUBN,categorical
FEELDIZZ,VIII.51 FEELS DIZZY,phase23_acbcpubn.csv,ACBCPUBN,categorical
FEELGUIL,VIII.52 FEELS TOO GUILTY,phase23_acbcpubn.csv,ACBCPUBN,categorical
OVEREATS,VIII.53 OVEREATING,phase23_acbcpubn.csv,ACBCPUBN,categorical
OVERTIRE,VIII.54 OVERTIRED,phase23_acbcpubn.csv,ACBCPUBN,categorical
OVERWT,VIII.55 OVERWEIGHT,phase23_acbcpubn.csv,ACBCPUBN,categorical
PAINS,VIII.56a ACHES OR PAINS,phase23_acbcpubn.csv,ACBCPUBN,categorical
HEADACHE,VIII.56b HEADACHES,phase23_acbcpubn.csv,ACBCPUBN,categorical
NAUSEA,"VIII.56c NAUSEA, FEELS SICK",phase23_acbcpubn.csv,ACBCPUBN,categorical
EYEPROB,VIII.56d EYE PROBLEMS,phase23_acbcpubn.csv,ACBCPUBN,categorical
RASHES,VIII.56e RASHES OR OTHER SKIN PROBLEMS,phase23_acbcpubn.csv,ACBCPUBN,categorical
STOMACHE,VIII.56f STOMACHACHES OR CRAMPS,phase23_acbcpubn.csv,ACBCPUBN,categorical
VOMITING,VIII.56g VOMITING,phase23_acbcpubn.csv,ACBCPUBN,categorical
OTHER,VIII.56h OTHER PHYSICAL PROBLEM,phase23_acbcpubn.csv,ACBCPUBN,categorical
ATTAKPEO,VIII.57 PHYSICALLY ATTACKS PEOPLE,phase23_acbcpubn.csv,ACBCPUBN,categorical
PICKBODY,"VIII.58 PICKS BODY PARTS (NOSE,SKIN)",phase23_acbcpubn.csv,ACBCPUBN,categorical
PLSEXPUB,VIII.59 PLAYS WITH SEX PARTS IN PUBLIC,phase23_acbcpubn.csv,ACBCPUBN,categorical
PLAYSEXP,VIII.60 PLAYS WITH SEX PARTS TOO MUCH,phase23_acbcpubn.csv,ACBCPUBN,categorical
POORSCHL,VIII.61 POOR SCHOOL WORK,phase23_acbcpubn.csv,ACBCPUBN,categorical
CLUMSY,VIII.62 CLUMSY,phase23_acbcpubn.csv,ACBCPUBN,categorical
PLOLDKID,VIII.63 PREFERS PLAYING W/ OLDER KIDS,phase23_acbcpubn.csv,ACBCPUBN,categorical
PLYOUKID,VIII.64 PREFERS PLAYING W/ YOUNGER KIDS,phase23_acbcpubn.csv,ACBCPUBN,categorical
NOTALK,VIII.65 REFUSES TO TALK,phase23_acbcpubn.csv,ACBCPUBN,categorical
REPEATAC,VIII.66 REPEATS CERTAIN ACTS OVER & OVER,phase23_acbcpubn.csv,ACBCPUBN,categorical
RUNSAWAY,VIII.67 RUNS AWAY FROM HOME,phase23_acbcpubn.csv,ACBCPUBN,categorical
SCREAMS,VIII.68 SCREAMS A LOT,phase23_acbcpubn.csv,ACBCPUBN,categorical
SECRETIV,VIII.69 SECRETIVE,phase23_acbcpubn.csv,ACBCPUBN,categorical
SEETHING,VIII.70 SEES THINGS NOT THERE,phase23_acbcpubn.csv,ACBCPUBN,categorical
SELFCONS,VIII.71 SELF-CONSCIOUS,phase23_acbcpubn.csv,ACBCPUBN,categorical
SETFIRES,VIII.72 SETS FIRES,phase23_acbcpubn.csv,ACBCPUBN,categorical
SEXPROB,VIII.73 SEXUAL PROBLEMS,phase23_acbcpubn.csv,ACBCPUBN,categorical
CLOWNING,VIII.74 SHOWING OFF OR CLOWNING,phase23_acbcpubn.csv,ACBCPUBN,categorical
SHY,VIII.75 SHY,phase23_acbcpubn.csv,ACBCPUBN,categorical
SLEELESS,VIII.76 SLEEPS LESS THAN MOST,phase23_acbcpubn.csv,ACBCPUBN,categorical
SLEEPMOR,VIII.77 SLEEPS MORE THAN MOST,phase23_acbcpubn.csv,ACBCPUBN,categorical
PLAYSWBM,VIII.78 SMEARS,phase23_acbcpubn.csv,ACBCPUBN,categorical
SPEEPROB,VIII.79 SPEECH PROBLEMS,phase23_acbcpubn.csv,ACBCPUBN,categorical
STARBLAN,VIII.80 STARES BLANKLY,phase23_acbcpubn.csv,ACBCPUBN,categorical
STEALHOM,VIII.81 STEALS AT HOME,phase23_acbcpubn.csv,ACBCPUBN,categorical
STEALOHO,VIII.82 STEALS OUTSIDE OF HOME,phase23_acbcpubn.csv,ACBCPUBN,categorical
STORTHNG,VIII.83 STORES UP THINGS DOESN'T NEED,phase23_acbcpubn.csv,ACBCPUBN,categorical
STRANBEH,VIII.84 STRANGE BEHAVIOR,phase23_acbcpubn.csv,ACBCPUBN,categorical
STRANIDE,VIII.85 STRANGE IDEAS,phase23_acbcpubn.csv,ACBCPUBN,categorical
STUBBORN,"VIII.86 STUBBORN, SULLEN OR IRRITABLE",phase23_acbcpubn.csv,ACBCPUBN,categorical
SUDMOOCH,VIII.87 SUDDEN CHANGES IN MOOD,phase23_acbcpubn.csv,ACBCPUBN,categorical
SULKS,VIII.88 SULKS A LOT,phase23_acbcpubn.csv,ACBCPUBN,categorical
SUSPICI,VIII.89 SUSPICIOUS,phase23_acbcpubn.csv,ACBCPUBN,categorical
SWEARING,VIII.90 SWEARING,phase23_acbcpubn.csv,ACBCPUBN,categorical
TKWKSLEE,VIII.92 TALKS OR WALKS IN SLEEP,phase23_acbcpubn.csv,ACBCPUBN,categorical
TKTOOMUC,VIII.93 TALKS TOO MUCH,phase23_acbcpubn.csv,ACBCPUBN,categorical
TEASES,VIII.94 TEASES A LOT,phase23_acbcpubn.csv,ACBCPUBN,categorical
TANTRUMS,VIII.95 TEMPER TANTRUMS,phase23_acbcpubn.csv,ACBCPUBN,categorical
THINKSEX,VIII.96 THINKS ABOUT SEX TOO MUCH,phase23_acbcpubn.csv,ACBCPUBN,categorical
THREATEN,VIII.97 THREATENS PEOPLE,phase23_acbcpubn.csv,ACBCPUBN,categorical
THUMBSUC,VIII.98 THUMB-SUCKING,phase23_acbcpubn.csv,ACBCPUBN,categorical
NEATNESS,VIII.99 TOO CONCERNED WITH NEATNESS,phase23_acbcpubn.csv,ACBCPUBN,categorical
TROUSLEE,VIII.100 TROUBLE SLEEPING,phase23_acbcpubn.csv,ACBCPUBN,categorical
TRUANCY,VIII.101 TRUANCY,phase23_acbcpubn.csv,ACBCPUBN,categorical
SLOWMOV,VIII.102 UNDERACTIVE,phase23_acbcpubn.csv,ACBCPUBN,categorical
SAD,"VIII.103 UNHAPPY, DEPRESSED",phase23_acbcpubn.csv,ACBCPUBN,categorical
LOUD,VIII.104 UNUSUALLY LOUD,phase23_acbcpubn.csv,ACBCPUBN,categorical
ALCOHOL,VIII.105 USES ALCOHOL OR DRUGS,phase23_acbcpubn.csv,ACBCPUBN,categorical
VANDAL,VIII.106 VANDALISM,phase23_acbcpubn.csv,ACBCPUBN,categorical
WETSSELF,VIII.107 WETS SELF DURING DAY,phase23_acbcpubn.csv,ACBCPUBN,categorical
WETSBED,VIII.108 WETS THE BED,phase23_acbcpubn.csv,ACBCPUBN,categorical
WHINING,VIII.109 WHINING,phase23_acbcpubn.csv,ACBCPUBN,categorical
WITHDRAW,VIII.111 WITHDRAWN,phase23_acbcpubn.csv,ACBCPUBN,categorical
WORRYING,VIII.112 WORRYING,phase23_acbcpubn.csv,ACBCPUBN,categorical
LASTOTH,VIII.113 OTHER PROBLEMS,phase23_acbcpubn.csv,ACBCPUBN,categorical
TACTSCAL,T ACTIVITIES SCALE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TSOCSCAL,T SOCIAL SCALE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TSCHSCAL,T SCHOOL SCALE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TTOTSOCO,T TOTAL SOCIAL COMPETENCE,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT1,BPH TOTAL SCALE I,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT2,BPH TOTAL SCALE II,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT3,BPH TOTAL SCALE III,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT4,BPH TOTAL SCALE IV,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT5,BPH TOTAL SCALE V,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT6,BPH TOTAL SCALE VI,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT7,BPH TOTAL SCALE VII,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT8,BPH TOTAL SCALE VIII,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTOT9,BPH TOTAL SCALE IX,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS1,BPH T SCORE SCALE I,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS2,BPH T SCORE SCALE II,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS3,BPH T SCORE SCALE III,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS4,BPH T SCORE SCALE IV,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS5,BPH T SCORE SCALE V,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS6,BPH T SCORE SCALE VI,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS7,BPH T SCORE SCALE VII,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS8,BPH T SCORE SCALE VIII,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHTSS9,BPH T SCORE SCALE IX,phase23_acbcpubn.csv,ACBCPUBN,continuous
BPHNIT12,BPH NUMBER ITEMS SCORED 1 2,phase23_acbcpubn.csv,ACBCPUBN,continuous
TOTBPHS,TOTAL BPH SCORE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TSTOTBPH,T SCORE TOTAL BPH,phase23_acbcpubn.csv,ACBCPUBN,continuous
TOTINTS,TOTAL INTERNALIZING SCORE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TSTOTINT,T SCORE TOTAL INTERNALIZING,phase23_acbcpubn.csv,ACBCPUBN,continuous
TOTEXTS,TOTAL EXTERNALIZING SCORE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TSTOTEXT,T SCORE TOTAL EXTERNALIZING,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS1,CLINICAL T SCALE I,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS2,CLINICAL T SCALE II,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS3,CLINICAL T SCALE III,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS4,CLINICAL T SCALE IV,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS5,CLINICAL T SCALE V,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS6,CLINICAL T SCALE VI,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS7,CLINICAL T SCALE VII,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS8,CLINICAL T SCALE VIII,phase23_acbcpubn.csv,ACBCPUBN,continuous
CLTS9,CLINICAL T SCALE IX,phase23_acbcpubn.csv,ACBCPUBN,continuous
PROTYPEA,PROFILE TYPE A,phase23_acbcpubn.csv,ACBCPUBN,continuous
PROTYPEB,PROFILE TYPE B,phase23_acbcpubn.csv,ACBCPUBN,continuous
PROTYPEC,PROFILE TYPE C,phase23_acbcpubn.csv,ACBCPUBN,continuous
PROTYPED,PROFILE TYPE D,phase23_acbcpubn.csv,ACBCPUBN,continuous
PROTYPEE,PROFILE TYPE E,phase23_acbcpubn.csv,ACBCPUBN,continuous
PROTYPEF,PROFILE TYPE F,phase23_acbcpubn.csv,ACBCPUBN,continuous
PROTYPEG,PROFILE TYPE G,phase23_acbcpubn.csv,ACBCPUBN,continuous
TOTACTSC,TOTAL ACTIVITIES SCORE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TOTSOCSC,TOTAL SOCIAL SCORE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TOTSCHSC,TOTAL SCHOOL SCORE,phase23_acbcpubn.csv,ACBCPUBN,continuous
TOTSOCCO,TOTAL SOCIAL COMPETENCE SCORE,phase23_acbcpubn.csv,ACBCPUBN,continuous
ACBCID2,FOLLOW-UP IDENTIFIER,phase23_acbcpubn.csv,ACBCPUBN,continuous
acbc_dys,# of days phase 2 entry to ACBC test,phase23_acbcpubn.csv,ACBCPUBN,continuous
ANONID,ANONYMIZED ID #,phase23_acc_pubn.csv,ACC_PUBN,continuous
ACCID2,FOLLOW-UP IDENTIFIER,phase23_acc_pubn.csv,ACC_PUBN,continuous
ACCVERS,FORM VERSION,phase23_acc_pubn.csv,ACC_PUBN,categorical
ACCBNO,DATA ENTRY BATCH NUMBER,phase23_acc_pubn.csv,ACC_PUBN,continuous
ACCASSMT,5 ACCURATE ASSMNT OF NEUROPSYCH FUNCTION,phase23_acc_pubn.csv,ACC_PUBN,categorical
ACCRSN,51 REASONS WHY ASSESSMENT NOT ACCURATE,phase23_acc_pubn.csv,ACC_PUBN,categorical
ACCOTRSN,52 SPECIFY REASON ASSMNT NOT ACCURATE,phase23_acc_pubn.csv,ACC_PUBN,categorical
ACCTRNSC,DATA TRANSCRIBED FROM OLDER VERSION,phase23_acc_pubn.csv,ACC_PUBN,categorical
ACCOVERS,VERSION DATA TRANSCRIBED FROM,phase23_acc_pubn.csv,ACC_PUBN,categorical
CHG_FLAG,QC CHANGE STATUS VARIABLE,phase23_acc_pubn.csv,ACC_PUBN,categorical
acc_days,# of days phase 2 entry to neuropsych test,phase23_acc_pubn.csv,ACC_PUBN,continuous
ANONID,ANONYMIZED ID #,phase23_cva_pubn.csv,CVA_PUBN,continuous
CVVERS,FORM VERSION,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVBNO,DATA ENTRY BATCH NUMBER,phase23_cva_pubn.csv,CVA_PUBN,continuous
CVWHERE,4 WHERE WAS PT SEEN FOR THIS EVENT,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVTYPE,5 TYPE OF CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVHOSP,6 WAS PT HOSPITALIZED FOR THIS EVENT,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVTRANS,7 PT TRANSFUSED W/IN 3 MOS BEFORE EVENT,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVHBA,71 %A IMMED PRIOR TO 1ST TX FOR THIS CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVCBCHB,72 HB IMMED PRIOR TO 1ST TX FOR THIS CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVCONS,8A LOST CONSCIOUSNESS WEEK PRIOR TO CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVCMENT,8B CHANGE IN MENTAL STATUS WEEK PRIOR TO,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVSPDIF,8C LOSS/DIFFICULTY W/SPEECH WK PRIOR TO,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVPARAL,8D PARALYSIS/WEAKNESS WEEK PRIOR TO CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVSWDIF,8E DIFFICULTY W/SWALLOWING WEEK PRIOR TO,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVVISDIF,8F DIFFICULTY W/VISION WEEK PRIOR TO CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVDIZZ,8G LOST BALANCE/WAS DIZZY WEEK PRIOR TO,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVSEIZ,8H HAD SEIZURE IN WEEK PRIOR TO CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVHACHE,8I HAD HEADACHE IN WEEK PRIOR TO CVA,phase23_cva_pubn.csv,CVA_PUBN,categorical
CVACFEV,9A HAD ACUTE FEBRILE EV IN WEEK PRIOR TO,phase23_cva_pubn.csv,CVA_PUBN,categorical
