varname,LABEL,file,MEMNAME,picsure_type
F05SCHL,ATTENDED SCHOOL IN LAST 12 MONTHS,phase1_r05.csv,R05,categorical
F05WRKS,WORK STATUS,phase1_r05.csv,R05,categorical
F05WRKC,WORK CHANGED FOR REASONS OF HEALTH,phase1_r05.csv,R05,categorical
F05EMP,EMPLOYED IN LAST 12 MONTHS,phase1_r05.csv,R05,categorical
F05INC,INCOME FOR PATIENT,phase1_r05.csv,R05,categorical
F05HEAD,HEAD OF HOUSEHOLD THE SAME,phase1_r05.csv,R05,categorical
F05MSH,MARITAL STATUS (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05EDH,HIGHEST LEVEL OF ED. (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05SCHLH,CURRENTLY STUDENT (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05WRKSH,WORK STATUS (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05LWKH,LENGTH OF TIME ON JOB (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05HWKH,HRS WORKED LAST WEEK (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05HWKUH,USUAL HRS WORKED (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05INCH,INCOME (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05RACEM,RACE (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05MSM,MARITAL STATUS (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05EDM,HIGHEST LEVEL OF ED. (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05SCHLM,CURRENTLY STUDENT (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05WRKSM,WORK STATUS (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05LWKM,LENGTH OF TIME ON JOB (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05HWKM,HRS WORKED LAST WEEK (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05HWKUM,USUAL HRS WORKED (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05INCM,INCOME (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
F05SINC,SOURCES OF INCOME OUTSIDE HOUSEHOLD,phase1_r05.csv,R05,categorical
F05INCF,TOTAL FAMILY INCOME,phase1_r05.csv,R05,categorical
F05NSF,NUMBER OF PEOPLE WHO HELP SUPPORT FAMILY,phase1_r05.csv,R05,categorical
F05MOVE,HOUSEHOLD MOVED,phase1_r05.csv,R05,categorical
F05HSE,TYPE OF HOUSING,phase1_r05.csv,R05,categorical
F05OWN,OWN HOME OR RENT,phase1_r05.csv,R05,categorical
F05RMS,ROOMS IN DWELLING,phase1_r05.csv,R05,categorical
F05LNBD,LENGTH OF TIME IN NEIGHBORHOOD,phase1_r05.csv,R05,categorical
F05MDEX,FAMILY MEDICAL EXPENSES,phase1_r05.csv,R05,categorical
F05HINS,FAMILY HEALTH INSURANCE,phase1_r05.csv,R05,categorical
F05INSL1,LINE NUMBER FOR HEALTH PLAN,phase1_r05.csv,R05,categorical
F05INSL2,LINE NUMBER FOR HEALTH PLAN,phase1_r05.csv,R05,categorical
F05INSL3,LINE NUMBER FOR HEALTH PLAN,phase1_r05.csv,R05,categorical
F05INSL4,LINE NUMBER FOR HEALTH PLAN,phase1_r05.csv,R05,categorical
F05INSL5,LINE NUMBER FOR HEALTH PLAN,phase1_r05.csv,R05,categorical
F05INS1,INSURANCE FOR PATIENT,phase1_r05.csv,R05,categorical
F05INS2,INSURANCE FOR PATIENT,phase1_r05.csv,R05,categorical
F05INS3,INSURANCE FOR PATIENT,phase1_r05.csv,R05,categorical
F05INS4,INSURANCE FOR PATIENT,phase1_r05.csv,R05,categorical
F05INS5,INSURANCE FOR PATIENT,phase1_r05.csv,R05,categorical
F05INSH1,INSURANCE COVER HOSPITAL BILL,phase1_r05.csv,R05,categorical
F05INSH2,INSURANCE COVER HOSPITAL BILL,phase1_r05.csv,R05,categorical
F05INSH3,INSURANCE COVER HOSPITAL BILL,phase1_r05.csv,R05,categorical
F05INSH4,INSURANCE COVER HOSPITAL BILL,phase1_r05.csv,R05,categorical
F05INSH5,INSURANCE COVER HOSPITAL BILL,phase1_r05.csv,R05,categorical
F05INSD1,INSURANCE COVER DOCTOR BILLS,phase1_r05.csv,R05,categorical
F05INSD2,INSURANCE COVER DOCTOR BILLS,phase1_r05.csv,R05,categorical
F05INSD3,INSURANCE COVER DOCTOR BILLS,phase1_r05.csv,R05,categorical
F05INSD4,INSURANCE COVER DOCTOR BILLS,phase1_r05.csv,R05,categorical
F05INSD5,INSURANCE COVER DOCTOR BILLS,phase1_r05.csv,R05,categorical
F05INSM1,INSURANCE COVER MEDICINE,phase1_r05.csv,R05,categorical
F05INSM2,INSURANCE COVER MEDICINE,phase1_r05.csv,R05,categorical
F05INSM3,INSURANCE COVER MEDICINE,phase1_r05.csv,R05,categorical
F05INSM4,INSURANCE COVER MEDICINE,phase1_r05.csv,R05,categorical
F05INSM5,INSURANCE COVER MEDICINE,phase1_r05.csv,R05,categorical
F05OCH_R,JOB CODE (HOUSEHOLD HEAD),phase1_r05.csv,R05,categorical
F05OCM_R,JOB CODE (PATIENTS MOTHER),phase1_r05.csv,R05,categorical
JF05DATE,DATE OF VISIT - DAYS SINCE DOE,phase1_r05.csv,R05,continuous
ANONID,ANONYMIZED ID #,phase1_r06.csv,R06,continuous
CDCCYCLE,RECORD 6 CYCLE #,phase1_r06.csv,R06,continuous
CDC,WAS CDC DONE,phase1_r06.csv,R06,categorical
ACETPHOS,CDC ACETATE PHOSPHORESIS,phase1_r06.csv,R06,categorical
AGARPHOS,CDC AGAR PHOSPHORESIS,phase1_r06.csv,R06,categorical
DENS,CDC DENSITOMETRY - S,phase1_r06.csv,R06,categorical
DENF,CDC DENSITOMETRY - F,phase1_r06.csv,R06,categorical
DENC,CDC DENSITOMETRY - C,phase1_r06.csv,R06,categorical
DENA2,CDC DENSITOMETRY - A2,phase1_r06.csv,R06,categorical
DENA,CDC DENSITOMETRY - A,phase1_r06.csv,R06,categorical
FSTUDY,CDC FULL DENS. STUDY,phase1_r06.csv,R06,categorical
MULTRA2,CDC MULT. READINGS - A2,phase1_r06.csv,R06,categorical
MULTRF,CDC MULT. READINGS - F,phase1_r06.csv,R06,categorical
STRANS,CDC SUSPECTED TRANSFUSION,phase1_r06.csv,R06,categorical
G6PD,WAS G-6-PD REPORT DONE,phase1_r06.csv,R06,categorical
G6PDPHOS,G-6-PD PHOSPHORESIS,phase1_r06.csv,R06,categorical
G6PDACT,G-6-PD ACTIVITY,phase1_r06.csv,R06,categorical
HEXACT,G-6-PD HEXOKINASE ACTIVITY,phase1_r06.csv,R06,categorical
AESTAIN,WAS ACID ELUTION STAINS DONE,phase1_r06.csv,R06,categorical
AESCLIN,ACID ELUTION STAINS,phase1_r06.csv,R06,categorical
AESQUAL,ACID ELUTION STAINS,phase1_r06.csv,R06,categorical
GLOBIN,WAS GLOBIN CHAIN DONE,phase1_r06.csv,R06,categorical
RATIO,GLOBIN ALPHA - NON ALPHA RATIO,phase1_r06.csv,R06,categorical
JDBC,CDC DATE BLOOD COLLECTED - DAYS SINCE DO,phase1_r06.csv,R06,continuous
ANONID,ANONYMIZED ID #,phase1_r07.csv,R07,continuous
F07PIT,% PITTED RBC,phase1_r07.csv,R07,continuous
F07VAR,RECORD # WITH NEAREST EARLIER VISIT,phase1_r07.csv,R07,continuous
F07BEFC,NEAREST EARLIER VISIT CYCLE,phase1_r07.csv,R07,categorical
F07AFTC,NEAREST LATER VISIT CYCLE,phase1_r07.csv,R07,categorical
JF07DATE,DATE BLOOD DRAWN - DAYS SINCE DOE,phase1_r07.csv,R07,continuous
JF07DTP,DATE TEST PERFORMED - DAYS SINCE DOE,phase1_r07.csv,R07,continuous
ANONID,ANONYMIZED ID #,phase1_r08.csv,R08,continuous
F08HCT,HEMATOCRIT,phase1_r08.csv,R08,continuous
F08SERIR,SERUM IRON UG|DL,phase1_r08.csv,R08,categorical
F08TIBC,TOTAL IRON BINDING CAPACITY UG|DL,phase1_r08.csv,R08,categorical
F08SERFR,SERUM FERRITIN NG|DL,phase1_r08.csv,R08,categorical
F08TRNSF,TRANSFERRIN,phase1_r08.csv,R08,categorical
F08ZNP,ZINC PROTOPORPHYRIN,phase1_r08.csv,R08,categorical
F08FEP,FREE ERYTHROCYTE PROTOPORPHYRIN,phase1_r08.csv,R08,categorical
F08PB,LEAD,phase1_r08.csv,R08,categorical
F08BEFC,NEAREST CYCLE BEFORE,phase1_r08.csv,R08,categorical
F08AFTC,NEAREST CYCLE AFTER,phase1_r08.csv,R08,categorical
JF08DATE,DATE BLOOD COLLECTED - DAYS SINCE DOE,phase1_r08.csv,R08,continuous
SEX,GENDER,phase1_r09.csv,R09,categorical
HEMO,CDC HEMOGLOBIN DIAGNOSIS,phase1_r09.csv,R09,categorical
PTYPE,PROTOCOL TYPE DURING PHASE 1,phase1_r09.csv,R09,categorical
STATUS,STATUS AT END OF PHASE 1,phase1_r09.csv,R09,categorical
PHASE2,INFANT ENROLLED IN CSSCD PHASE 2,phase1_r09.csv,R09,categorical
PHASE3,INFANT ENROLLED IN CSSCD PHASE 3,phase1_r09.csv,R09,categorical
ANN1,FIRST ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN2,SECOND ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN3,THIRD ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN4,FOURTH ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN5,FIFTH ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN6,SIXTH ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN7,SEVENTH ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN8,EIGHTH ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANN9,NINTH ANNUAL CLINIC VISIT,phase1_r09.csv,R09,categorical
ANSTAT,ASEPTIC NECROSIS,phase1_r09.csv,R09,categorical
CARDSTAT,CARDIOLOGY EVALUATION STATUS,phase1_r09.csv,R09,categorical
CPROTO,CURRENT PROTOCOL,phase1_r09.csv,R09,categorical
CURRAGEM,CURRENT AGE (MONTHS),phase1_r09.csv,R09,continuous
CURRAGEY,CURRENT AGE (YEARS),phase1_r09.csv,R09,continuous
CVASTAT,CEREBROVASCULAR ACCIDENT,phase1_r09.csv,R09,categorical
ELIGIBLE,NEWBORN ELIGIBLE FOR CONTROL,phase1_r09.csv,R09,categorical
ENTRYAGE,AGE AT ENTRY (YRS),phase1_r09.csv,R09,continuous
EPROTO,ENTRY PROTOCOL,phase1_r09.csv,R09,categorical
G6PDEF,G-6-PD DEFICIENCY,phase1_r09.csv,R09,categorical
HIP,HIP X-RAY STATUS,phase1_r09.csv,R09,categorical
INFLOAD,CYCLE # OF LATEST 16 OR 16E LOADED,phase1_r09.csv,R09,continuous
INF2,INTAKE AT AGE 2 FORM FOR INFANTS,phase1_r09.csv,R09,categorical
INT1,FIRST INTERIM CLINIC VISIT,phase1_r09.csv,R09,categorical
INT3,THIRD INTERIM CLINIC VISIT,phase1_r09.csv,R09,categorical
ISFAMID,FAMILY ID PATIENT,phase1_r09.csv,R09,categorical
LINENO,LINE NUMBER,phase1_r09.csv,R09,continuous
MENSTAT,MENINGITIS,phase1_r09.csv,R09,categorical
MOE,MONTH OF ENTRY,phase1_r09.csv,R09,categorical
OCEXSTAT,OCULAR EXAM STATUS,phase1_r09.csv,R09,categorical
PENSTUDY,PAIN COMFORT MEASURES STUDY,phase1_r09.csv,R09,categorical
PFLMSTAT,PLAIN FILM OF ABDOMEN,phase1_r09.csv,R09,categorical
PFTSTAT,PULMONARY FUNCTION TEST,phase1_r09.csv,R09,categorical
PNEUVAX,HAS PATIENT RECEIVED PNEUMOVAX,phase1_r09.csv,R09,categorical
PSYSTAT,PSYCHOSOCIAL STUDY STATUS,phase1_r09.csv,R09,categorical
RACE,RACE,phase1_r09.csv,R09,categorical
REFERRED,NEWBORN IDENTIFIED OR REFERRED,phase1_r09.csv,R09,categorical
ROSTER,ROSTER PATIENT,phase1_r09.csv,R09,categorical
SEIZSTAT,SEIZURES,phase1_r09.csv,R09,categorical
SHOULDER,SHOULDER X-RAY STATUS,phase1_r09.csv,R09,categorical
SONOGRAM,SONOGRAM NEEDED,phase1_r09.csv,R09,categorical
SPLNSTAT,SPLEEN SCAN,phase1_r09.csv,R09,categorical
RELATION,RELATION TO HEAD OF HOUSEHOLD,phase1_r09.csv,R09,categorical
IN_SIR,HAD CASE INITIALIZED IN SIR?,phase1_r09.csv,R09,continuous
DXSOURCE,SOURCE OF HEMOGLOBIN DIAGNOSIS,phase1_r09.csv,R09,categorical
HEMO2,LOCAL HEMOGLOBIN DIAGNOSIS,phase1_r09.csv,R09,categorical
IDCHANGE,CHANGED ID AND/OR CLINIC,phase1_r09.csv,R09,categorical
HASTUBE,DNA SAMPLE AT REPOSITORY?,phase1_r09.csv,R09,categorical
ANONID,ANONYMIZED ID #,phase1_r09.csv,R09,continuous
PHASE2A,ADULT ENROLLED IN CSSCD PHASE 2,phase1_r09.csv,R09,categorical
FAMID2,ANONYMIZED FAMILY ID #,phase1_r09.csv,R09,continuous
JLASTSEN,LAST SEEN PHASE 1 - DAYS SINCE DOE,phase1_r09.csv,R09,continuous
JPNEUDTE,DATE OF PNEUMOVAX - DAYS SINCE DOE,phase1_r09.csv,R09,continuous
JSTATUSD,PHASE 1 PATIENT STAT - DAYS SINCE DOE,phase1_r09.csv,R09,continuous
JANDATE,1ST ASEPTIC NECROSIS FORM - DY SINCE DOE,phase1_r09.csv,R09,continuous
JVARDATE,ASEPTIC NECROSIS DIAG - DAYS SINCE DOE,phase1_r09.csv,R09,continuous
ANONID,ANONYMIZED ID #,phase1_r10.csv,R10,continuous
F10SREF,SOURCE OF REFERRAL TO STUDY,phase1_r10.csv,R10,categorical
F10YRSS,YEARS SEEN IN SCD CLINIC,phase1_r10.csv,R10,categorical
F10PRVCR,PREVIOUS SOURCES OF CARE,phase1_r10.csv,R10,categorical
F10IMPNE,RECEIVED PNEUMOCOCCAL IMMUNIZATION,phase1_r10.csv,R10,categorical
F10IMFLU,RECEIVED H.INFLUENZA B IMMUNIZATION,phase1_r10.csv,R10,categorical
F10RSP,SOURCE OF INFORMATION,phase1_r10.csv,R10,categorical
F10ASNE,HISTORY OF ASPEPTIC NECROSIS,phase1_r10.csv,R10,categorical
F10PAEP,HISTORY OF PAINFUL EPISODE,phase1_r10.csv,R10,categorical
F10HFSY,HISTORY OF HAND-FOOT SYNDROME,phase1_r10.csv,R10,categorical
F10OSTE,HISTORY OF OSTEOMYELITIS,phase1_r10.csv,R10,categorical
F10MENI,HISTORY OF MENINGITIS,phase1_r10.csv,R10,categorical
F10STRK,HISTORY OF STROKE,phase1_r10.csv,R10,categorical
F10SEIZ,HISTORY OF SEIZURE,phase1_r10.csv,R10,categorical
F10EYED,HISTORY OF EYE DISEASE,phase1_r10.csv,R10,categorical
F10HEMA,HISTORY OF HEMATURIA,phase1_r10.csv,R10,categorical
F10NESY,HISTORY OF NEPHROTIC SYNDROME,phase1_r10.csv,R10,categorical
F10REIN,HISTORY OF RENAL INSUFFICIENCY,phase1_r10.csv,R10,categorical
F10CHPR,HISTORY OF CHRONIC PRIAPRISM,phase1_r10.csv,R10,categorical
F10ACPR,HISTORY OF ACUTE PRIAPRISM,phase1_r10.csv,R10,categorical
F10LIVS,HISTORY OF LIVER SEQUESTRATION,phase1_r10.csv,R10,categorical
F10SPLS,HISTORY OF SPLEEN SEQUESTRATION,phase1_r10.csv,R10,categorical
F10SPLI,HISTORY OF SPLEEN INFARCTION,phase1_r10.csv,R10,categorical
F10ACHO,HISTORY OF ABNORMAL CHOLECYSTOGRAM,phase1_r10.csv,R10,categorical
F10HEPA,HISTORY OF HEPATITIS,phase1_r10.csv,R10,categorical
F10PNEU,HISTORY OF PNEUMONIA,phase1_r10.csv,R10,categorical
F10LNGI,HISTORY OF LUNG INFARCTION,phase1_r10.csv,R10,categorical
F10SEPT,HISTORY OF SEPTICEMIA,phase1_r10.csv,R10,categorical
F10LEGU,HISTORY OF LEG ULCERS,phase1_r10.csv,R10,categorical
F10HLOS,HISTORY OF HEARING LOSS,phase1_r10.csv,R10,categorical
F10HRTD,HISTORY OF HEART DISEASE,phase1_r10.csv,R10,categorical
F10DIAB,HISTORY OF DIABETES,phase1_r10.csv,R10,categorical
F10HIBP,HISTORY OF HIGH BLOOD PRESSURE,phase1_r10.csv,R10,categorical
F10RHEF,HISTORY OF RHEUMATIC FEVER,phase1_r10.csv,R10,categorical
F10BLCL,HISTORY OF BLOOD CLOTS IN LEG,phase1_r10.csv,R10,categorical
F10TUBR,HISTORY OF TUBERCULOSIS,phase1_r10.csv,R10,categorical
F10TBTS,HISTORY OF POSITIVE TB TEST,phase1_r10.csv,R10,categorical
F10CANC,HISTORY OF CANCER,phase1_r10.csv,R10,categorical
F10HDIAB,FAMILY HISTORY OF DIABETES,phase1_r10.csv,R10,categorical
F10HCANC,FAMILY HISTORY OF CANCER,phase1_r10.csv,R10,categorical
F10HHIBP,FAMILY HISTORY OF HIGH BLOOD PRESSURE,phase1_r10.csv,R10,categorical
F10HHRTA,FAMILY HISTORY OF HEART ATTACK,phase1_r10.csv,R10,categorical
F10HSTRK,FAMILY HISTORY OF STROKE,phase1_r10.csv,R10,categorical
F10HSEIZ,FAMILY HISTORY OF SEIZURES,phase1_r10.csv,R10,categorical
F10HKIDD,FAMILY HISTORY OF KIDNEY DISEASE,phase1_r10.csv,R10,categorical
F10HSICA,FAMILY HISTORY OF SICKLE CELL ANEMIA,phase1_r10.csv,R10,categorical
F10HOTHA,FAMILY HISTORY OF OTHER ANEMIA,phase1_r10.csv,R10,categorical
F10MED,TAKEN ANY MEDICATIONS,phase1_r10.csv,R10,categorical
F10MIRO,NOW TAKING IRON COMPOUNDS,phase1_r10.csv,R10,categorical
F10MIROM,MONTHS ON IRON COMPOUNDS,phase1_r10.csv,R10,categorical
F10MFOL,NOW TAKING FOLATE,phase1_r10.csv,R10,categorical
F10MFOLM,MONTHS ON FOLATE,phase1_r10.csv,R10,categorical
F10MPPN,NOW TAKING PILLS FOR PAIN,phase1_r10.csv,R10,categorical
F10MPPNM,MONTHS ON PILLS FOR PAIN,phase1_r10.csv,R10,categorical
F10MPIN,NOW TAKING PILLS FOR AN INFECTION,phase1_r10.csv,R10,categorical
F10MPINM,MONTHS ON PILLS FOR AN INFECTION,phase1_r10.csv,R10,categorical
F10MPBP,NOW TAKING PILLS FOR HIGH BLOOD PRESSURE,phase1_r10.csv,R10,categorical
F10MPBPM,MONTHS ON PILLS FOR HIGH BLOOD PRESSURE,phase1_r10.csv,R10,categorical
F10MPHR,NOW TAKING PILLS FOR HEART,phase1_r10.csv,R10,categorical
F10MPHRM,MONTHS ON PILLS FOR HEART,phase1_r10.csv,R10,categorical
F10MOTH,NOW TAKING OTHER MEDICATIONS,phase1_r10.csv,R10,categorical
F10MOTHM,MONTHS ON OTHER MEDICATIONS,phase1_r10.csv,R10,categorical
