varname,LABEL,file,MEMNAME,picsure_type
PEAK_E_VEL,Peak E vel (m/s),adecho_r.csv,ADECHO_R,continuous
PEAK_E_VEL1,Peak E Vel (cm/s),adecho_r.csv,ADECHO_R,continuous
PEAK_A_VEL,Peak A vel (m/s),adecho_r.csv,ADECHO_R,continuous
E_A_CALC,E/A (calc),adecho_r.csv,ADECHO_R,continuous
DT,DT (msec),adecho_r.csv,ADECHO_R,continuous
IVRT,IVRT (msec),adecho_r.csv,ADECHO_R,continuous
PV_SYST_VEL,PV Syst vel (m/s),adecho_r.csv,ADECHO_R,continuous
PV_DIAST_VEL,PV Diast vel (m/s),adecho_r.csv,ADECHO_R,continuous
PV_S_D_RATIO,PV S/D Ratio,adecho_r.csv,ADECHO_R,continuous
PV_ATRIAL_FLOW_REVERSAL_DURATION,PV atrial flow reversal duration (msec),adecho_r.csv,ADECHO_R,continuous
SEPTAL_TDI_A_TIME_MITRAL_INFLOW,Septal TDI: (a) time bet mitral  inflow (msec),adecho_r.csv,ADECHO_R,continuous
SEPTAL_TDI_B_SYSTOLIC_WAVE_ET,Septal TDI: (b) systolic wave ET (msec),adecho_r.csv,ADECHO_R,continuous
LV_TEI_SEPTAL,LV TEI: Septal TDI: (a-b)/b,adecho_r.csv,ADECHO_R,continuous
LV_SEPT_SA,LV sept Sa (cm/s),adecho_r.csv,ADECHO_R,continuous
LV_SEPT_EA,LV sept Ea (cm/s),adecho_r.csv,ADECHO_R,continuous
LV_SEPT_AA,LV  sept Aa (cm/s),adecho_r.csv,ADECHO_R,continuous
SEPTAL_EA_AA,Septal Ea/Aa,adecho_r.csv,ADECHO_R,continuous
SEPTAL_E_EA,Septal E/Ea,adecho_r.csv,ADECHO_R,continuous
LV_LAT_SA,LV  lat Sa (cm/s),adecho_r.csv,ADECHO_R,continuous
LV_LAT_EA,LV  lat Ea (cm/s),adecho_r.csv,ADECHO_R,continuous
LV_LAT_AA,LV lat Aa (cm/s),adecho_r.csv,ADECHO_R,continuous
LV_LAT_EA_AA,LV lat Ea/Aa,adecho_r.csv,ADECHO_R,continuous
LV_LAT_E_EA,LV lat E/Ea,adecho_r.csv,ADECHO_R,continuous
LV_AREA_DIASTOLE,LV area diastole (cm^2),adecho_r.csv,ADECHO_R,continuous
RV_AREA_DIASTOLE,RV area diastole (cm^2),adecho_r.csv,ADECHO_R,continuous
RV_AREA_SYSTOLE,RV area systole (cm^2),adecho_r.csv,ADECHO_R,continuous
FAC_CALC,FAC (calc),adecho_r.csv,ADECHO_R,continuous
RV_LV_RATIO,RV/LV ratio,adecho_r.csv,ADECHO_R,continuous
TAPSE,TAPSE (mm),adecho_r.csv,ADECHO_R,continuous
TV_E_WAVE,TV E wave (m/s),adecho_r.csv,ADECHO_R,continuous
TV_A_WAVE,TV A wave (m/s),adecho_r.csv,ADECHO_R,continuous
TV_E_A,TV E/A,adecho_r.csv,ADECHO_R,continuous
RV_TDI_END_BEGIN_TIME_FOR_TEI,RV TDI end-begin time (for Tei),adecho_r.csv,ADECHO_R,continuous
RV_TDI_SYTOLIC_ET,RV TDI sytolic ET,adecho_r.csv,ADECHO_R,continuous
RV_TEI_INDEX_FROM_TDI,RV TEI index from TDI,adecho_r.csv,ADECHO_R,continuous
TV_TDI_SA,TV TDI: Sa (cm/s),adecho_r.csv,ADECHO_R,continuous
TV_TDI_AA,TV TDI:  Aa (cm/s),adecho_r.csv,ADECHO_R,continuous
TV_TDI_EA,TV TDI: Ea (cm/s),adecho_r.csv,ADECHO_R,continuous
IVC_SIZE,IVC size (mm),adecho_r.csv,ADECHO_R,continuous
COLLAPSE_50,Collapse >50% (Y/N),adecho_r.csv,ADECHO_R,categorical
EST_RAP_FROM_IVC_SNIFF,Est RAP from IVC sniff,adecho_r.csv,ADECHO_R,continuous
MITRAL_REGURG,Mitral Regurg,adecho_r.csv,ADECHO_R,categorical
AORTIC_REGURG,Aortic Regurg,adecho_r.csv,ADECHO_R,categorical
TRICUS_REGURG,Tricus Regurg,adecho_r.csv,ADECHO_R,categorical
PULM_REGURG,Pulm Regurg,adecho_r.csv,ADECHO_R,categorical
PT_ID,New Patient ID,adsl_r.csv,ADSL_R,continuous
REGISTERED,Registered,adsl_r.csv,ADSL_R,categorical
ENROLLED,Enrolled,adsl_r.csv,ADSL_R,categorical
SCR_FAIL,Failed Screening,adsl_r.csv,ADSL_R,categorical
RND_FAIL,Failed Randomization,adsl_r.csv,ADSL_R,categorical
RND_REAS,Randomization Failure Reason,adsl_r.csv,ADSL_R,categorical
DSC_REA,Discontinuation Reason,adsl_r.csv,ADSL_R,categorical
CPLT_MIT,Completed MIT,adsl_r.csv,ADSL_R,categorical
ITT,ITT,adsl_r.csv,ADSL_R,categorical
SAFETY,Safety,adsl_r.csv,ADSL_R,categorical
PERPROT,Per protocol,adsl_r.csv,ADSL_R,categorical
MITRND,Randomized to MIT,adsl_r.csv,ADSL_R,categorical
OPEN_LBL,Enrolled in open label,adsl_r.csv,ADSL_R,categorical
STR,Stratum,adsl_r.csv,ADSL_R,categorical
DOSED,Subject dosed,adsl_r.csv,ADSL_R,categorical
TREATMENT,Treatment group,adsl_r.csv,ADSL_R,categorical
TRTL,"Treatment, label",adsl_r.csv,ADSL_R,categorical
GENDER,Gender,adsl_r.csv,ADSL_R,categorical
RACE_ETHNIC,Race_Ethnic,adsl_r.csv,ADSL_R,categorical
AGE_TRUNC,"Age at Registration (yrs), truncated to 15-60",adsl_r.csv,ADSL_R,continuous
TRJV_S,Tricuspid Regurgitant Jet Velocity (m/s) - Screening,adsl_r.csv,ADSL_R,continuous
TRJV,Tricuspid Regurgitant Jet Velocity (m/s) - Baseline,adsl_r.csv,ADSL_R,continuous
DIST,Six Minute Walk Distance (m),adsl_r.csv,ADSL_R,continuous
SCGENO,Sickle Cell Genotype,adsl_r.csv,ADSL_R,categorical
ANTICOAG,Concomitant anticoagulation use at randomization,adsl_r.csv,ADSL_R,categorical
EXDAYS,Exposure (days),adsl_r.csv,ADSL_R,continuous
EXDAYS06,Exposure (days) though week 6,adsl_r.csv,ADSL_R,continuous
EXDAYS10,Exposure (days) from week 6 to 10,adsl_r.csv,ADSL_R,continuous
EXDAYS16,Exposure (days) from week 10 to 16,adsl_r.csv,ADSL_R,continuous
EXDURRNG,Exposure duration range,adsl_r.csv,ADSL_R,categorical
COMPWK06,Compliance at week 6,adsl_r.csv,ADSL_R,continuous
COMPWK10,Compliance at week 10,adsl_r.csv,ADSL_R,continuous
COMPWK16,Compliance at week 16,adsl_r.csv,ADSL_R,continuous
COMPOA,Compliance overall,adsl_r.csv,ADSL_R,continuous
COMPLNT,Compliant (Y/N),adsl_r.csv,ADSL_R,categorical
FSTDSP_DAY,First drug dispensation day,adsl_r.csv,ADSL_R,continuous
EXOARNG,Sildenafil Exposure Range -- Overall,adsl_r.csv,ADSL_R,categorical
EXOLRNG,Exposure Range--Open Label,adsl_r.csv,ADSL_R,categorical
EXDAYS_OL,Exposure to Sildenafil--Open label,adsl_r.csv,ADSL_R,continuous
EXDAYS_OVERALL,Exposure to Sildenafil -- Overall (MIT and OL),adsl_r.csv,ADSL_R,continuous
PT_ID,New Subject ID,ae_r.csv,AE_R,continuous
TRTL,"Treatment, label",ae_r.csv,AE_R,categorical
TREATMENT,Treatment Group,ae_r.csv,AE_R,categorical
STR,Stratum,ae_r.csv,AE_R,categorical
DOSE1_DAY,Day of First Dose of Study Drug,ae_r.csv,AE_R,continuous
STOP_DAY,AE Stop Day,ae_r.csv,AE_R,continuous
START_DAY,AE Start Day,ae_r.csv,AE_R,continuous
ANYAE,Any AE?,ae_r.csv,AE_R,continuous
TEAE,Treatment Emergent AE?,ae_r.csv,AE_R,categorical
AETEXT,AE Verbatim Term,ae_r.csv,AE_R,categorical
PTERM,AE Preferred Term,ae_r.csv,AE_R,categorical
SOCN,AE System Organ Class Name,ae_r.csv,AE_R,categorical
AESER,Serious AE?,ae_r.csv,AE_R,categorical
AE_SEV,AE Severity(re-coded),ae_r.csv,AE_R,categorical
AEREL,Relationship to Study Drug,ae_r.csv,AE_R,categorical
AESDTH,Fatal AE?,ae_r.csv,AE_R,categorical
OUTCOME,AE Outcome,ae_r.csv,AE_R,categorical
AEDISCMD,AE Resulting in Drug Discontinuation,ae_r.csv,AE_R,categorical
AEDISCST,AE Resulting in Study Discontinuation,ae_r.csv,AE_R,categorical
PR_AE,Pre-randomization AE,ae_r.csv,AE_R,categorical
DRUG_ACT,Action with Study Drug,ae_r.csv,AE_R,categorical
SPHASE,Study Phase,ae_r.csv,AE_R,categorical
AEDOSE,Dose at time of AE,ae_r.csv,AE_R,continuous
TIMETOAE,Time on study until AE (days),ae_r.csv,AE_R,continuous
PT_ID,New Patient ID,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
STR,Stratum,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
TRTL,"Treatment, label",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
GENDER,Gender,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SCGENO,Sickle Cell Genotype,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
DATASTR,,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
PHASE,,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
SEQNO,,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
PROJECT,,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
EV_PH,"Event, Clinical Deterioration of Pulmonary Hypertension",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
EV_ACS,"Event, Acute Chest Syndrome",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
EV_RHF,"Event, Right Heart Failure",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
EV_NO,"Event, None",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SEVRTY,Severity,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
RELSCD,Relationship to Sickle Cell Disease?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
RELPH,Relationship to Pulmonary Hypertension?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
RELSDRG,Relationship to Study Drug,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
RELSP,Relationship to Study Procedure,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
OUTCOME,Outcome,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
ACTION,Action Taken With Study Drug,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SERIOUS,Serious Adverse Event?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
NTFY,Rho Product Safety Notified?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SAE1,"Seriousness, Life-Threatening",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SAE2,"Seriousness, Hospitalization",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SAE3,"Seriousness, Congenital Anomaly",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
SAE4,"Seriousness, Disabling/Incapacitating",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SAE5,"Seriousness, Important Medical Event",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SAE6,"Seriousness, Fatal",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
CAUSE,Primary Cause Of Death,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
AUTOP,Was Autopsy Performed?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT1,"Contributing Factor, Underlying Disease Being Studied",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT2,"Contributing Factor, Treatment Failure",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT3,"Contributing Factor, Concurrent Illness",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT3SP,"Concurrent Illness, Specify",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT4,"Contributing Factor, Concurrent Medication",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT5,Study Procedure,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT5SP,"Study Procedure, Specify",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT6,"Contributing Factor, Other",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
FACT6SP,"Other, Specify",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SDYMED,Receive Study Medication,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
DBFU,Study Phase,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
DOSE,"Study Medication, Dose",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
ONGO,"Study Medication or Placebo, Ongoing?",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
CMEDNA,"Concomitant Medications At Time Of SAE, None",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
CMEDPR,"Concomitant Medications At Time Of SAE, Previously Reported",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
WITHSAE,"Concomitant Medications At Time Of SAE, Previously Reported With Specify",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
TREATNA,"Treatments/Procedures, None",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
TREATPR,"Treatments/Procedures, Previously Reported",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
HISTNA,"Relevant  Medical History, None",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
HISTPR,"Relevant  Medical History, Previously Reported",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
LABNA,"Relevant Laboratory/Diagnostic Tests, None",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
LABPR,"Relevant Laboratory/Diagnostic Tests, Previously Reported",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
WTUNITS,Weight Units,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
HTUNITS,Height Units,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
NARRPR,"Relevant  Medical History,Previously Reported",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S1_ABDO,"Symptoms, Abdominal Distention",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S1_CHST,"Symptoms, Chest Pain",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S1_CGH,"Symptoms, Cough",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S1_FNT,"Symptoms, Fainting",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S1_SHBR,"Symptoms, Shortness Of Breath",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S1_SPTM,"Symptoms, Sputum",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S1_OTH,"Symptoms, Other",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_AHS,"Signs, Abnormal Heart Sounds",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_ALS,"Signs, Abnormal Lung Sounds",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_CGH,"Signs, Cough",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_EVP,"Signs, Elevated Venous Pressure",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_ENLV,"Signs, Enlarged Liver",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_ICR,"Signs, Intercostal Retractions, etc.",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_RHR,"Signs, Rapid Heart Rate",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_SWFA,"Signs, Swelling Of Feet And/Or Ankles",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_TCHY,"Signs, Tachypnea (Per Age-Adjusted Normal)",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_WTG,"Signs, Weight Gain",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S2_OTH,"Signs, Other",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_TEMP,Temperature,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_RESP,Respiratory Rate,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_XRAY,Chest radiograph or CT Performed?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_XINF,"Radiograph, New Infiltrate",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_XCON,"Radiograph, Consolidation",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_XPE,"Radiograph, Pulmonary Edema",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_XCE,"Radiograph, Cardiac Enlargement",aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_XFND,Comment Associated With This Page,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_ECG,ECG Performed?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_ECGR,ECG Results,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_ECH,Echocardiogram Performed?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_ECHR,Echocardiogram Results,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_ABG,Arterial Blood Gas,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_PA02,PA02,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_SA02,SA02,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_CA02,CA02,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_SP02,SP02,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_PDEC,Percent Decrease In SP02,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_BNP,Brain Natriuretic Peptide (BNP),aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_CE,Cardiac Enzymes Evaluated?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_CTP,Cardiac Tropin Value,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_CPH,Creatine Phospokinase Value,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_AST,Aspartate Transaminase Value,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_LCD,Lactate Dehydrogenase Value,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_MYG,Myoglobin Value,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_AHA,Additional Hematology Assessment?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_TH,Therapies Administered In Response To Event?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_TRAN,Transfustion adminstered?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_PRHG,Pretransfusion hemoglobin value,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_TYPE,Transfustion Type,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_UNITS,Number Of Units Given,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_O2,Oxygen Administered?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_O2HI,"Oxygen, Highest Concentration",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_O2MX,"Oxygen, Maximum Dose Administered",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_MD,Medications given?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_MDIM,Drug Therapies Result In Symptomatic Improvement?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_MDWL,Drug Therapies Result In Weight Loss?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
S3_OTH,Other Therapies Given?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
LOWLEVELNAME,Low Level Name,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
PREFERREDNAME,Preferred Name,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
HIGHLEVELNAME,High Level Name,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
HIGHGROUPNAME,High Level Group Name,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
SYSTEMORGANCLASSNAME,System Organ Class Name,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
LOWLEVELCODE,Low Level Code,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
PREFERREDCODE,Preferred Code,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
HIGHLEVELCODE,High Level Code,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
SPLIT,Split?,aexpcode_m_r.csv,AEXPCODE_M_R,categorical
STARTDAY,START DAY,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
STOPDAY,STOP DAY,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
DEATHDAY,DEATH DAY,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
DSTDAY,"STUDY MEDICATION OR PLACEBO, DAY",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
DSPDAY,"STUDY MEDICATION OR PLACEBO, STOP DAY",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_XDAY,DAY OF CHEST RADIOGRAPHY OR CT,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
AGE_TRUNC,AGE TRUNCATED,aexpcode_m_r.csv,AEXPCODE_M_R,continuous
WEIGHT_TRUNC,"WEIGHT, TRUNCATED",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
HEIGHT_TRUNC,"HEIGHT, TRUNCATED",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
S3_WT_TRUNC,"WEIGHT, TRUNCATED",aexpcode_m_r.csv,AEXPCODE_M_R,continuous
PT_ID,New Patient ID,aexpcode_o_r.csv,AEXPCODE_O_R,continuous
STR,Stratum,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
TRTL,"Treatment, label",aexpcode_o_r.csv,AEXPCODE_O_R,categorical
GENDER,Gender,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
SCGENO,Sickle Cell Genotype,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
DATASTR,,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
PHASE,,aexpcode_o_r.csv,AEXPCODE_O_R,continuous
SEQNO,,aexpcode_o_r.csv,AEXPCODE_O_R,continuous
PROJECT,,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
EV_PH,"Event, Clinical Deterioration of Pulmonary Hypertension",aexpcode_o_r.csv,AEXPCODE_O_R,continuous
EV_ACS,"Event, Acute Chest Syndrome",aexpcode_o_r.csv,AEXPCODE_O_R,continuous
EV_RHF,"Event, Right Heart Failure",aexpcode_o_r.csv,AEXPCODE_O_R,continuous
EV_NO,"Event, None",aexpcode_o_r.csv,AEXPCODE_O_R,continuous
SEVRTY,Severity,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
RELSCD,Relationship to Sickle Cell Disease?,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
RELPH,Relationship to Pulmonary Hypertension?,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
RELSDRG,Relationship to Study Drug,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
RELSP,Relationship to Study Procedure,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
OUTCOME,Outcome,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
ACTION,Action Taken With Study Drug,aexpcode_o_r.csv,AEXPCODE_O_R,categorical
